cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human1_lib2.final_cell_0416,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0417,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0418,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0419,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib2.final_cell_0420,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0421,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib2.final_cell_0422,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0423,6,16,1,6,8,1,4,8,1,2,8,1,2,8,1
human1_lib2.final_cell_0424,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0425,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0426,3,22,3,3,22,3,3,6,3,1,6,3,1,6,3
human1_lib2.final_cell_0427,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0428,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0429,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0430,25,21,11,25,21,11,25,21,11,23,18,11,23,18,11
human1_lib2.final_cell_0431,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0432,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0433,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0434,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib2.final_cell_0435,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0436,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib2.final_cell_0437,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0438,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0439,6,16,1,6,8,1,4,8,1,2,8,1,2,8,1
human1_lib2.final_cell_0440,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0441,25,21,11,25,21,11,25,21,11,23,18,11,23,18,11
human1_lib2.final_cell_0442,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0443,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib2.final_cell_0444,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0445,21,9,12,21,9,12,21,9,12,21,9,12,21,9,12
human1_lib2.final_cell_0446,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib2.final_cell_0447,8,9,3,8,9,3,8,9,3,8,9,3,8,9,3
human1_lib2.final_cell_0448,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0449,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0450,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0451,22,5,8,22,5,8,22,5,8,17,1,8,17,1,8
human1_lib2.final_cell_0452,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0453,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3
human1_lib2.final_cell_0454,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
human1_lib2.final_cell_0455,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human1_lib2.final_cell_0456,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0457,3,22,7,3,22,7,3,6,4,1,6,4,1,6,4
human1_lib2.final_cell_0458,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0459,6,22,1,6,22,1,4,6,1,2,6,1,2,6,1
human1_lib2.final_cell_0460,8,4,8,8,4,8,8,4,8,8,1,8,8,1,8
human1_lib2.final_cell_0461,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0462,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0463,26,7,17,26,7,17,26,7,17,26,7,17,26,7,17
human1_lib2.final_cell_0464,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0465,25,12,9,25,12,9,25,12,9,23,12,9,23,12,9
human1_lib2.final_cell_0466,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0467,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0468,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5
human1_lib2.final_cell_0469,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0470,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0471,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib2.final_cell_0472,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0473,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5
human1_lib2.final_cell_0474,18,24,3,18,24,3,18,24,3,18,24,3,18,24,3
human1_lib2.final_cell_0475,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0476,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0477,8,20,3,8,20,3,8,20,3,8,20,3,8,20,3
human1_lib2.final_cell_0478,25,18,11,25,18,11,25,18,11,23,18,11,23,18,11
human1_lib2.final_cell_0479,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0480,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0481,6,8,1,6,8,1,4,8,1,2,8,1,2,8,1
human1_lib2.final_cell_0482,6,16,3,6,8,3,4,8,3,2,8,3,2,8,3
human1_lib2.final_cell_0483,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0484,25,21,11,25,21,11,25,21,11,23,18,11,23,18,11
human1_lib2.final_cell_0485,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0486,1,6,7,1,6,7,1,6,4,1,6,4,1,6,4
human1_lib2.final_cell_0487,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0488,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0489,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
human1_lib2.final_cell_0490,22,1,15,22,1,15,22,1,15,17,1,8,17,1,8
human1_lib2.final_cell_0491,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0492,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0493,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0494,22,21,11,22,21,11,22,21,11,17,18,11,17,18,11
human1_lib2.final_cell_0495,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
human1_lib2.final_cell_0496,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0497,18,24,5,18,24,5,18,24,5,18,24,5,18,24,5
human1_lib2.final_cell_0498,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib2.final_cell_0499,25,2,19,25,2,19,25,2,19,23,1,8,23,1,8
human1_lib2.final_cell_0500,18,24,5,18,24,5,18,24,5,18,24,5,18,24,5
human1_lib2.final_cell_0501,25,18,9,25,18,9,25,18,9,23,18,9,23,18,9
human1_lib2.final_cell_0502,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0503,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0504,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0505,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0506,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0507,18,24,3,18,24,3,18,24,3,18,24,3,18,24,3
human1_lib2.final_cell_0508,8,11,3,8,11,3,8,11,3,8,11,3,8,11,3
human1_lib2.final_cell_0509,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib2.final_cell_0510,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0511,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0512,8,10,12,8,10,12,8,10,12,8,10,12,8,10,12
human1_lib2.final_cell_0513,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0514,6,19,17,6,19,17,4,6,17,2,6,17,2,6,17
human1_lib2.final_cell_0515,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0516,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0517,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0518,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17
human1_lib2.final_cell_0519,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0520,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0521,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0522,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0523,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0524,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0525,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human1_lib2.final_cell_0526,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0527,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0528,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0529,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3
human1_lib2.final_cell_0530,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0531,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3
human1_lib2.final_cell_0532,25,21,11,25,21,11,25,21,11,23,18,11,23,18,11
human1_lib2.final_cell_0533,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human1_lib2.final_cell_0534,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib2.final_cell_0535,25,4,8,25,4,8,25,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0536,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0537,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human1_lib2.final_cell_0538,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0539,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0540,21,9,12,21,9,12,21,9,12,21,9,12,21,9,12
human1_lib2.final_cell_0541,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0542,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib2.final_cell_0543,6,16,1,6,8,1,4,8,1,2,8,1,2,8,1
human1_lib2.final_cell_0544,22,5,8,22,5,8,22,5,8,17,1,8,17,1,8
human1_lib2.final_cell_0545,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0546,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0547,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0548,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0549,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0550,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0551,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0552,25,2,20,25,2,20,25,2,20,23,1,8,23,1,8
human1_lib2.final_cell_0553,9,10,3,9,10,3,9,10,3,9,10,3,9,10,3
human1_lib2.final_cell_0554,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0555,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0556,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0557,12,9,17,12,9,17,12,9,17,12,9,17,12,9,17
human1_lib2.final_cell_0558,8,20,12,8,20,12,8,20,12,8,20,12,8,20,12
human1_lib2.final_cell_0559,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0560,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0561,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0562,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0563,25,4,8,25,4,8,25,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0564,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0565,6,16,1,6,8,1,4,8,1,2,8,1,2,8,1
human1_lib2.final_cell_0566,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0567,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0568,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0569,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0570,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0571,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0572,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human1_lib2.final_cell_0573,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0574,17,21,9,17,21,9,17,21,9,17,18,9,17,18,9
human1_lib2.final_cell_0575,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0576,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0577,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0578,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0579,6,16,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0580,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0581,6,8,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0582,28,15,2,28,14,2,28,14,2,27,14,2,27,14,2
human1_lib2.final_cell_0583,18,24,16,18,24,16,18,24,16,18,24,16,18,24,16
human1_lib2.final_cell_0584,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0585,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0586,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0587,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib2.final_cell_0588,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0589,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3
human1_lib2.final_cell_0590,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0591,6,16,3,6,8,3,4,8,3,2,8,3,2,8,3
human1_lib2.final_cell_0592,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0593,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0594,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0595,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0596,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0597,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0598,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0599,19,20,3,19,20,3,19,20,3,5,20,3,5,20,3
human1_lib2.final_cell_0600,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0601,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0602,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0603,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0604,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0605,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib2.final_cell_0606,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3
human1_lib2.final_cell_0607,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0608,3,22,7,3,22,7,3,6,4,1,6,4,1,6,4
human1_lib2.final_cell_0609,19,20,12,19,20,12,19,20,12,5,20,12,5,20,12
human1_lib2.final_cell_0610,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0611,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0612,11,4,8,11,4,8,11,4,8,11,1,8,11,1,8
human1_lib2.final_cell_0613,3,16,7,3,8,7,3,8,4,1,8,4,1,8,4
human1_lib2.final_cell_0614,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib2.final_cell_0615,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0616,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib2.final_cell_0617,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0618,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0619,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0620,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0621,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0622,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0623,1,22,7,1,22,7,1,6,4,1,6,4,1,6,4
human1_lib2.final_cell_0624,19,10,12,19,10,12,19,10,12,5,10,12,5,10,12
human1_lib2.final_cell_0625,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0626,25,1,15,25,1,15,25,1,15,23,1,8,23,1,8
human1_lib2.final_cell_0627,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib2.final_cell_0628,6,8,7,6,8,7,4,8,4,2,8,4,2,8,4
human1_lib2.final_cell_0629,25,5,8,25,5,8,25,5,8,23,1,8,23,1,8
human1_lib3.final_cell_0001,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0002,24,15,14,24,14,14,24,14,14,24,14,14,24,14,14
human1_lib3.final_cell_0003,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0004,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0005,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib3.final_cell_0006,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0007,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0008,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0009,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0010,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0011,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0012,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
human1_lib3.final_cell_0013,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib3.final_cell_0014,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0015,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0016,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0017,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0018,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0019,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0020,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0021,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib3.final_cell_0022,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib3.final_cell_0023,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0024,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3
human1_lib3.final_cell_0025,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0026,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0027,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0028,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0029,24,15,14,24,14,14,24,14,14,24,14,14,24,14,14
human1_lib3.final_cell_0030,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0031,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0032,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0033,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0034,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib3.final_cell_0035,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib3.final_cell_0036,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0037,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
human1_lib3.final_cell_0038,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
human1_lib3.final_cell_0039,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0040,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0041,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0042,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0043,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0044,16,12,11,16,12,11,16,12,11,16,12,11,16,12,11
human1_lib3.final_cell_0045,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0046,23,4,8,23,4,8,23,4,8,23,1,8,23,1,8
human1_lib3.final_cell_0047,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
human1_lib3.final_cell_0048,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0049,3,6,4,3,6,4,3,6,4,1,6,4,1,6,4
human1_lib3.final_cell_0050,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0051,8,9,3,8,9,3,8,9,3,8,9,3,8,9,3
human1_lib3.final_cell_0052,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0053,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0054,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0055,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0056,16,12,9,16,12,9,16,12,9,16,12,9,16,12,9
human1_lib3.final_cell_0057,22,2,19,22,2,19,22,2,19,17,1,8,17,1,8
human1_lib3.final_cell_0058,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0059,21,9,17,21,9,17,21,9,17,21,9,17,21,9,17
human1_lib3.final_cell_0060,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0061,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0062,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0063,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0064,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0065,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0066,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0067,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0068,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0069,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0070,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0071,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0072,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib3.final_cell_0073,25,12,11,25,12,11,25,12,11,23,12,11,23,12,11
human1_lib3.final_cell_0074,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0075,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0076,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0077,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0078,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0079,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0080,3,22,7,3,22,7,3,6,4,1,6,4,1,6,4
human1_lib3.final_cell_0081,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0082,28,15,14,28,14,14,28,14,14,27,14,14,27,14,14
human1_lib3.final_cell_0083,5,16,1,5,8,1,5,8,1,5,8,1,5,8,1
human1_lib3.final_cell_0084,3,22,7,3,22,7,3,6,4,1,6,4,1,6,4
human1_lib3.final_cell_0085,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0086,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0087,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0088,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0089,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0090,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0091,8,9,3,8,9,3,8,9,3,8,9,3,8,9,3
human1_lib3.final_cell_0092,7,11,3,7,11,3,7,11,3,7,11,3,7,11,3
human1_lib3.final_cell_0093,26,7,5,26,7,5,26,7,5,26,7,5,26,7,5
human1_lib3.final_cell_0094,7,3,3,7,3,3,7,3,3,7,3,3,7,3,3
