cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human1_lib3.final_cell_0670,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0671,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0672,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib3.final_cell_0673,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0674,25,20,13,25,20,13,25,20,4,25,20,4,25,20,4
human1_lib3.final_cell_0675,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0676,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0677,1,30,13,1,30,13,1,4,4,1,4,4,1,4,4
human1_lib3.final_cell_0678,6,19,16,6,10,16,6,10,16,4,10,1,2,10,1
human1_lib3.final_cell_0679,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human1_lib3.final_cell_0680,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0681,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0682,7,8,3,7,8,3,7,8,3,7,8,3,7,8,3
human1_lib3.final_cell_0683,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human1_lib3.final_cell_0684,18,32,5,18,32,5,18,4,5,18,4,5,18,4,5
human1_lib3.final_cell_0685,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human1_lib3.final_cell_0686,6,10,16,6,10,16,6,10,16,4,10,1,2,10,1
human1_lib3.final_cell_0687,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human1_lib3.final_cell_0688,7,33,3,7,33,3,7,33,3,7,33,3,7,33,3
human1_lib3.final_cell_0689,21,8,3,21,8,3,21,8,3,21,8,3,21,8,3
human1_lib3.final_cell_0690,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human1_lib3.final_cell_0691,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human1_lib3.final_cell_0692,18,27,16,18,27,16,18,27,16,18,22,1,18,22,1
human1_lib3.final_cell_0693,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0694,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0695,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22
human1_lib3.final_cell_0696,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0697,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0698,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0699,6,19,16,6,10,16,6,10,16,4,10,1,2,10,1
human1_lib3.final_cell_0700,7,36,3,7,36,3,7,36,3,7,36,3,7,36,3
human1_lib3.final_cell_0701,8,15,9,8,15,9,8,15,9,8,15,9,8,15,9
human1_lib3.final_cell_0702,8,15,9,8,15,9,8,15,9,8,15,9,8,15,9
human1_lib3.final_cell_0703,21,1,3,21,1,3,21,1,3,21,1,3,21,1,3
human1_lib3.final_cell_0704,22,12,26,22,12,26,22,12,26,22,12,26,17,12,26
human1_lib3.final_cell_0705,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3
human1_lib3.final_cell_0706,19,9,9,19,9,9,19,9,9,19,9,9,19,9,9
human1_lib3.final_cell_0707,7,36,3,7,36,3,7,36,3,7,36,3,7,36,3
human1_lib3.final_cell_0708,6,19,1,6,10,1,6,10,1,4,10,1,2,10,1
human1_lib3.final_cell_0709,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0710,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0711,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0712,25,12,26,25,12,26,25,12,26,25,12,26,25,12,26
human1_lib3.final_cell_0713,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0714,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0715,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0716,8,9,9,8,9,9,8,9,9,8,9,9,8,9,9
human1_lib3.final_cell_0717,7,23,9,7,23,9,7,23,9,7,23,9,7,23,9
human1_lib3.final_cell_0718,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0719,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0720,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0721,18,12,26,18,12,26,18,12,26,18,12,26,18,12,26
human1_lib3.final_cell_0722,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human1_lib3.final_cell_0723,22,31,18,22,31,18,22,31,18,22,31,18,17,31,14
human1_lib3.final_cell_0724,7,9,3,7,9,3,7,9,3,7,9,3,7,9,3
human1_lib3.final_cell_0725,19,9,9,19,9,9,19,9,9,19,9,9,19,9,9
human1_lib3.final_cell_0726,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0727,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0728,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human1_lib3.final_cell_0729,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0730,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0731,6,19,16,6,10,16,6,10,16,4,10,1,2,10,1
human1_lib3.final_cell_0732,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0733,8,8,3,8,8,3,8,8,3,8,8,3,8,8,3
human1_lib3.final_cell_0734,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0735,6,19,16,6,10,16,6,10,16,4,10,1,2,10,1
human1_lib3.final_cell_0736,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0737,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0738,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human1_lib3.final_cell_0739,19,13,9,19,13,9,19,13,9,19,13,9,19,13,9
human1_lib3.final_cell_0740,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human2_lib1.final_cell_0001,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0002,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0003,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0004,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0005,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0006,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0007,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0008,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0009,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0010,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0011,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0012,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0013,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0014,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0015,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0016,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0017,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0018,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib1.final_cell_0019,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0020,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0021,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0022,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0023,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0024,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human2_lib1.final_cell_0025,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0026,3,20,23,3,20,23,3,20,23,3,20,23,3,20,23
human2_lib1.final_cell_0027,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0028,17,5,20,17,5,20,17,5,20,17,5,20,17,5,8
human2_lib1.final_cell_0029,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0030,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0031,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0032,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0033,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0034,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0035,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0036,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0037,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0038,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0039,3,20,23,3,20,23,3,20,23,3,20,23,3,20,23
human2_lib1.final_cell_0040,25,25,25,25,25,25,25,25,25,25,25,25,25,3,14
human2_lib1.final_cell_0041,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0042,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0043,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0044,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0045,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0046,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0047,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0048,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0049,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0050,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0051,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0052,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0053,25,3,18,25,3,18,25,3,18,25,3,18,25,3,14
human2_lib1.final_cell_0054,13,21,11,13,21,11,13,21,11,13,21,11,13,15,11
human2_lib1.final_cell_0055,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0056,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0057,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0058,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
human2_lib1.final_cell_0059,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0060,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0061,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0062,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0063,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0064,1,26,1,1,26,1,1,4,1,1,4,1,1,4,1
human2_lib1.final_cell_0065,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0066,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0067,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib1.final_cell_0068,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0069,25,24,8,25,24,8,25,24,8,25,24,8,25,5,8
human2_lib1.final_cell_0070,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0071,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0072,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0073,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0074,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0075,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0076,13,8,11,13,8,11,13,8,11,13,8,11,13,8,11
human2_lib1.final_cell_0077,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0078,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0079,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0080,13,21,11,13,21,11,13,21,11,13,21,11,13,15,11
human2_lib1.final_cell_0081,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0082,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0083,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0084,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0085,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0086,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0087,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0088,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0089,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0090,14,21,11,14,21,11,14,21,11,14,21,11,14,15,11
human2_lib1.final_cell_0091,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0092,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
human2_lib1.final_cell_0093,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0094,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0095,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0096,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0097,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0098,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0099,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0100,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0101,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0102,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0103,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0104,26,34,5,26,34,5,26,34,5,26,22,5,26,22,5
human2_lib1.final_cell_0105,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
human2_lib1.final_cell_0106,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0107,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0108,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0109,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0110,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0111,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0112,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0113,17,5,10,17,5,10,17,5,10,17,5,10,17,5,10
human2_lib1.final_cell_0114,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0115,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0116,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0117,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0118,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0119,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0120,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0121,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0122,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0123,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0124,25,20,23,25,20,23,25,20,23,25,20,23,25,20,23
human2_lib1.final_cell_0125,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0126,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0127,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0128,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0129,17,5,20,17,5,20,17,5,20,17,5,20,17,5,8
human2_lib1.final_cell_0130,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0131,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0132,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0133,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0134,16,18,20,16,18,20,16,18,20,16,18,20,16,18,8
human2_lib1.final_cell_0135,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0136,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0137,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0138,25,28,21,25,28,21,25,28,21,25,28,21,25,5,21
human2_lib1.final_cell_0139,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0140,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0141,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0142,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0143,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0144,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0145,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3
human2_lib1.final_cell_0146,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0147,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0148,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0149,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0150,14,33,11,14,33,11,14,33,11,14,33,11,14,33,11
human2_lib1.final_cell_0151,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib1.final_cell_0152,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0153,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0154,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0155,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0156,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0157,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0158,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0159,16,18,10,16,18,10,16,18,10,16,18,10,16,18,10
human2_lib1.final_cell_0160,17,24,8,17,24,8,17,24,8,17,24,8,17,5,8
human2_lib1.final_cell_0161,1,20,4,1,20,4,1,20,4,1,20,4,1,20,4
human2_lib1.final_cell_0162,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0163,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0164,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0165,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0166,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0167,25,25,25,25,25,25,25,25,25,25,25,25,25,3,14
human2_lib1.final_cell_0168,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0169,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0170,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0171,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0172,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0173,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0174,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4
human2_lib1.final_cell_0175,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0176,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0177,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0178,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0179,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0180,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0181,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0182,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0183,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0184,1,30,4,1,30,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0185,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0186,25,28,21,25,28,21,25,28,21,25,28,21,25,5,21
human2_lib1.final_cell_0187,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0188,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human2_lib1.final_cell_0189,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0190,17,5,8,17,5,8,17,5,8,17,5,8,17,5,8
human2_lib1.final_cell_0191,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0192,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0193,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0194,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0195,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0196,13,36,11,13,36,11,13,36,11,13,36,11,13,36,11
human2_lib1.final_cell_0197,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human2_lib1.final_cell_0198,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0199,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0200,26,22,5,26,22,5,26,22,5,26,22,5,26,22,5
human2_lib1.final_cell_0201,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0202,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0203,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0204,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
human2_lib1.final_cell_0205,17,5,20,17,5,20,17,5,20,17,5,20,17,5,8
human2_lib1.final_cell_0206,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
human2_lib1.final_cell_0207,18,2,15,18,2,15,18,2,15,18,2,15,18,2,15
human2_lib1.final_cell_0208,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0209,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0210,3,20,23,3,20,23,3,20,23,3,20,23,3,20,23
human2_lib1.final_cell_0211,26,27,5,26,27,5,26,27,5,26,22,5,26,22,5
human2_lib1.final_cell_0212,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0213,24,29,21,24,29,21,24,29,21,24,29,21,24,29,21
human2_lib1.final_cell_0214,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0215,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0216,25,14,14,25,14,14,25,14,14,25,14,14,25,3,14
human2_lib1.final_cell_0217,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0218,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0219,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0220,1,32,4,1,32,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0221,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0222,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0223,14,33,6,14,33,6,14,33,6,14,33,6,14,33,6
human2_lib1.final_cell_0224,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0225,1,26,4,1,26,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0226,18,9,15,18,9,15,18,9,15,18,9,15,18,9,15
human2_lib1.final_cell_0227,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0228,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0229,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0230,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4
human2_lib1.final_cell_0231,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0232,17,28,8,17,28,8,17,28,8,17,28,8,17,5,8
human2_lib1.final_cell_0233,22,20,23,22,20,23,22,20,23,22,20,23,17,20,23
human2_lib1.final_cell_0234,23,31,12,23,31,12,23,31,12,23,31,12,23,31,12
human2_lib1.final_cell_0235,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human2_lib1.final_cell_0236,13,23,11,13,23,11,13,23,11,13,23,11,13,23,11
human2_lib1.final_cell_0237,13,33,11,13,33,11,13,33,11,13,33,11,13,33,11
