sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,18,18,17,15,14,13,12,4,4,4,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0252
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,13,13,13,13,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0253
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0254
16,12,11,11,9,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,6,6,6,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0255
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0256
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0257
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0258
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0259
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,16,16,16,16,15,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0260
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0261
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0262
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0263
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0264
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0265
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0266
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0267
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0268
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0269
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0270
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0271
15,11,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,18,18,18,18,17,13,12,9,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0272
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0273
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0274
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0275
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0276
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0277
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0278
9,7,6,6,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,19,17,16,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,9,9,9,9,9,7,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0279
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0280
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0281
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0282
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0283
14,5,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0284
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0285
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0286
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0287
16,12,11,11,9,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,6,6,6,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0288
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0289
27,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,17,17,17,17,16,8,8,7,5,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0290
9,7,6,6,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,19,17,16,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,9,9,9,9,9,7,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0291
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0292
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0293
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0294
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0295
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0296
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0297
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0298
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0299
14,5,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,12,12,12,12,12,10,9,8,6,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0300
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0301
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0302
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0303
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0304
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0305
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0306
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0307
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0308
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0309
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0310
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,16,16,16,16,15,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0311
11,9,8,8,6,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,8,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0312
16,12,11,11,9,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,6,6,6,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0313
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0314
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0315
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0316
4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,23,23,20,18,17,15,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0317
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,18,18,18,18,17,13,12,9,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0318
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0319
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0320
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0321
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0322
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0323
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0324
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0325
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0326
9,7,6,6,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,19,17,16,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,9,9,9,9,9,7,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0327
18,14,10,10,8,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,11,10,9,8,6,6,6,4,2,1,1,1,1,1,1,1,1,1,11,11,11,11,11,9,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0328
19,15,13,13,11,9,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0329
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0330
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0331
14,5,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,17,17,17,17,16,8,8,7,5,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0332
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0333
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0334
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0335
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0336
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,16,16,16,16,15,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0337
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0338
14,5,19,19,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,8,7,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0339
10,8,7,7,5,11,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,16,16,16,16,15,12,11,5,7,2,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0340
22,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,21,12,11,10,9,4,4,4,4,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0341
26,21,18,18,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,4,4,4,3,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0342
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,8,8,7,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0343
25,18,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,6,6,5,6,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib3.final_cell_0344
