sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_I6
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_I7
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_I8
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J1
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J11
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J13
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J14
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J15
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J16
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,9,9,7,7,7,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J18
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J2
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J20
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J22
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J24
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J3
14,8,8,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J5
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_J7
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_J9
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_K10
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K12
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K17
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K18
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_K19
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_K2
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K20
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K22
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K23
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K24
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_K4
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_K8
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L1
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L10
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L11
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L13
19,12,11,9,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L14
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L15
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L18
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L19
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L2
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L21
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L23
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_L24
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L3
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L4
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L5
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L7
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_L8
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_M1
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M10
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M15
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M18
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_M19
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M2
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M21
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M23
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M24
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_M3
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M4
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M5
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M6
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M7
32,21,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_M8
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_M9
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N1
11,8,8,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,11,11,9,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_N10
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N12
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N13
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N15
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_N16
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N17
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N19
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N2
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_N20
17,16,15,12,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,7,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_N21
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N22
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N24
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N5
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N6
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N7
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N8
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_N9
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O10
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_O11
11,8,8,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,10,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,12,12,10,9,9,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_O12
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O13
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O14
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O16
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O20
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O22
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_O23
9,5,5,5,5,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_O24
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O3
13,7,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,5,5,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,HP1504101T2D_O4
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,17,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O6
10,6,6,11,11,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_O9
