cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
HP1504901_C8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_C9,9,21,11,9,21,11,9,21,11,9,21,11,9,2,11
HP1504901_D1,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D10,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_D11,12,21,12,12,21,12,12,21,12,12,21,12,12,2,12
HP1504901_D12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D13,8,17,4,8,17,4,8,10,3,8,10,3,8,10,3
HP1504901_D14,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D15,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D16,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D17,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D18,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D19,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_D2,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D20,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_D21,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D22,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D23,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D24,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_D3,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_D4,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_D5,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_D6,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_D7,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_D8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_D9,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_E1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E10,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_E11,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_E12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_E13,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E14,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_E15,12,8,6,12,8,6,12,8,6,12,8,6,12,8,6
HP1504901_E16,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_E17,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E18,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_E19,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E2,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_E20,9,21,7,9,21,7,9,21,7,9,21,7,9,2,7
HP1504901_E21,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_E22,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E23,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_E24,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_E3,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_E4,12,9,11,12,9,11,12,9,11,12,9,11,12,9,11
HP1504901_E5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E6,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_E7,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_E9,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_F1,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_F10,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F11,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_F12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F13,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_F14,19,7,10,19,7,10,19,7,10,19,7,10,19,7,10
HP1504901_F15,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_F16,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_F17,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_F18,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_F19,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F2,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_F20,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F21,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_F22,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_F23,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1504901_F24,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F3,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F4,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F5,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_F7,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_F8,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_F9,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G10,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_G11,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_G12,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_G13,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G14,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G15,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G16,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_G17,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G18,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_G19,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G2,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G20,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_G21,6,21,19,6,21,19,6,21,19,6,21,19,6,2,19
HP1504901_G22,9,21,12,9,21,12,9,21,12,9,21,12,9,2,12
HP1504901_G23,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G24,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G3,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G4,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_G5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_G7,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_G8,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_G9,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H1,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H10,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H11,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H13,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H14,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_H15,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H16,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_H17,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_H18,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_H19,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_H2,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H20,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H21,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H22,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_H23,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H24,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H3,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H4,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H5,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_H6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H7,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_H8,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_H9,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I10,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_I11,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I13,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_I14,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I15,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I16,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I17,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_I18,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_I19,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_I2,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I20,9,21,11,9,21,11,9,21,11,9,21,11,9,2,11
HP1504901_I21,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I22,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_I23,19,14,17,19,14,17,19,14,17,19,14,17,19,1,17
HP1504901_I24,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I3,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I4,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I6,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_I7,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_I8,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_I9,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J10,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_J11,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J13,2,9,5,2,9,5,2,9,5,1,9,5,1,9,5
HP1504901_J14,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_J15,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_J16,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J17,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J18,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_J19,4,9,12,4,9,12,4,9,12,4,9,12,4,9,12
HP1504901_J2,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J20,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J21,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_J22,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J23,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J24,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_J3,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_J4,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_J5,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_J6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J7,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_J8,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_J9,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_K1,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_K10,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K11,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_K13,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K14,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_K15,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K16,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K17,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K18,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K19,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_K2,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_K20,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_K21,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K22,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_K23,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_K24,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K3,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K4,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K5,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_K6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_K7,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_K9,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L1,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_L10,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L11,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L12,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_L13,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_L14,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_L15,12,21,12,12,21,12,12,21,12,12,21,12,12,2,12
HP1504901_L16,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_L17,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_L18,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_L19,11,9,12,11,9,12,11,9,12,11,9,12,4,9,12
HP1504901_L2,12,9,12,12,9,12,12,9,12,12,9,12,12,9,12
HP1504901_L20,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_L21,19,7,12,19,7,12,19,7,12,19,7,12,19,7,12
HP1504901_L22,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_L23,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L24,13,9,12,13,9,12,13,9,12,13,9,12,13,9,12
HP1504901_L3,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_L4,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L5,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_L6,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_L7,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11
HP1504901_L8,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_L9,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_M1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M10,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M11,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_M12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_M13,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M14,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M15,12,8,6,12,8,6,12,8,6,12,8,6,12,8,6
HP1504901_M16,12,9,12,12,9,12,12,9,12,12,9,12,12,9,12
HP1504901_M17,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M18,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_M19,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_M2,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M20,11,21,12,11,21,12,11,21,12,11,21,12,4,2,12
HP1504901_M21,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_M22,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M23,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M24,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_M3,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_M4,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_M5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M6,13,21,12,13,21,12,13,21,12,13,21,12,13,2,12
HP1504901_M7,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_M8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_M9,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N1,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N10,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N11,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N12,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N13,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_N14,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N15,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_N16,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N17,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N18,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_N19,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N2,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N20,12,8,7,12,8,7,12,8,7,12,8,7,12,8,7
HP1504901_N21,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1504901_N22,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N23,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_N24,7,22,13,7,22,13,7,22,13,7,22,13,7,22,13
HP1504901_N3,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N4,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N6,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_N7,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_N8,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_N9,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_O1,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_O10,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_O11,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_O12,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O13,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O14,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_O15,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O16,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_O17,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_O18,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_O19,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O2,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O20,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_O21,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_O22,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O23,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_O24,7,7,10,7,7,10,7,7,10,7,7,10,7,7,10
HP1504901_O3,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_O4,2,17,8,2,17,8,2,10,8,1,10,8,1,10,8
HP1504901_O5,7,7,17,7,7,17,7,7,17,7,7,17,7,7,17
HP1504901_O6,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_O7,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_O8,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_O9,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_P1,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P10,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_P11,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_P12,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P14,6,14,19,6,14,19,6,14,19,6,14,19,6,1,19
HP1504901_P15,11,9,12,11,9,12,11,9,12,11,9,12,4,9,12
HP1504901_P16,7,15,13,7,15,13,7,15,13,7,15,13,7,15,13
HP1504901_P17,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_P18,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_P19,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P2,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P20,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_P21,19,7,17,19,7,17,19,7,17,19,7,17,19,7,17
HP1504901_P22,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_P23,12,9,11,12,9,11,12,9,11,12,9,11,12,9,11
HP1504901_P24,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P3,10,13,24,10,13,24,10,13,24,10,13,24,10,13,21
HP1504901_P4,12,21,11,12,21,11,12,21,11,12,21,11,12,2,11
HP1504901_P5,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P6,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P7,2,17,4,2,17,4,2,10,3,1,10,3,1,10,3
HP1504901_P8,12,8,11,12,8,11,12,8,11,12,8,11,12,8,11
HP1504901_P9,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1506401_A1,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1506401_A10,9,21,6,9,21,6,9,21,6,9,21,6,9,2,6
HP1506401_A11,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1506401_A12,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_A13,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_A14,9,9,6,9,9,6,9,9,6,9,9,6,9,9,6
HP1506401_A15,3,12,16,3,12,16,3,12,16,3,12,16,3,12,16
HP1506401_A16,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1506401_A17,3,12,16,3,12,16,3,12,16,3,12,16,3,12,16
HP1506401_A18,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_A19,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
HP1506401_A2,13,19,5,13,19,5,13,19,5,13,19,5,13,19,5
HP1506401_A20,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_A21,14,12,1,14,12,1,14,12,1,14,12,1,14,12,1
HP1506401_A22,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6
HP1506401_A23,9,21,5,9,21,5,9,21,5,9,21,5,9,2,5
HP1506401_A24,3,12,16,3,12,16,3,12,16,3,12,16,3,12,16
HP1506401_A3,13,19,7,13,19,7,13,19,7,13,19,7,13,19,7
HP1506401_A4,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_A5,14,12,1,14,12,1,14,12,1,14,12,1,14,12,1
HP1506401_A6,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_A7,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_A8,13,19,5,13,19,5,13,19,5,13,19,5,13,19,5
HP1506401_A9,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_B1,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_B10,9,12,5,9,12,5,9,12,5,9,12,5,9,12,5
HP1506401_B11,3,12,16,3,12,16,3,12,16,3,12,16,3,12,16
HP1506401_B12,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1506401_B13,9,10,5,9,10,5,9,10,5,9,10,5,9,10,5
HP1506401_B14,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_B15,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1506401_B16,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8
HP1506401_B17,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_B18,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_B19,9,18,6,9,15,6,9,15,6,9,15,6,9,15,6
HP1506401_B2,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5
HP1506401_B20,10,13,21,10,13,21,10,13,21,10,13,21,10,13,21
HP1506401_B21,9,21,5,9,21,5,9,21,5,9,21,5,9,2,5
HP1506401_B22,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
HP1506401_B23,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_B24,1,10,3,1,10,3,1,10,3,1,10,3,1,10,3
HP1506401_B3,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
HP1506401_B4,16,12,10,16,12,10,16,12,10,16,12,10,16,12,10
