cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1504101T2D_A8,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,14,22,25,10,5,1,1,22,25,10,5,1,1,22,25,10,5,1,1,3,25,10,5,1,1,3,25,10,5,1,1,3,25,10,5,1,1,1,25,10,5,1,1,1,25
HP1504101T2D_B10,13,3,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,13,2,6,16,26,20,12,2,6,1,26,1
HP1504101T2D_B11,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,8,8,8,10,5,1,1,8,8,10,5,1,1,8,8,10,5,1,1,8,8,10,5,1,1,8,8,10,5,1,1,8,8,10,5,1,1,8,8,10,5,1,1,8,8
HP1504101T2D_B12,13,3,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,13,2,6,32,18,5,12,2,6,1,1,5
HP1504101T2D_B13,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,24,15,15,10,11,1,1,15,15
HP1504101T2D_B16,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,19,16,26,10,5,1,1,16,26
HP1504101T2D_B17,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,15,10,20,13,2,6,1,10,20,13,2,6,1,10,20,13,2,6,1,10,20,13,2,6,1,10,20,13,2,6,1,10,20,13,2,6,1,10,20,12,2,6,1,1,1
HP1504101T2D_B18,13,3,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,13,2,6,35,33,20,12,2,6,35,33,1
HP1504101T2D_B21,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,24,10,15,3,18,27,2,10,15,3,18,27,1,10,15,3,18,1,1
HP1504101T2D_B22,13,3,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,13,2,6,33,34,15,12,2,6,1,34,15
HP1504101T2D_B24,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,35,9,13,2,6,31,3,9,13,2,6,31,3,9,13,2,6,31,1,9,12,2,6,1,1,1
HP1504101T2D_B3,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,33,9,5,32,6,11,1,9,5
HP1504101T2D_B4,13,3,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,13,2,6,12,14,30,12,2,6,12,1,30
HP1504101T2D_B5,13,3,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,15,5,27,13,2,6,1,5,27,13,2,6,1,3,27,13,2,6,1,3,27,13,2,6,1,3,27,13,2,6,1,3,2,13,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_B6,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,14,10,21,22,12,12,1,10,21,22,12,12,1,10,21,22,12,12,1,10,21,22,12,12,1,10,21,22,12,12,1,10,21,22,12,12,1,10,21,22,12,12,1,1,1
HP1504101T2D_B7,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,11,27,12,10,10,1,1,27,12,10,10,1,1,27,12,10,10,1,1,27,12,10,10,1,1,27,12,10,10,1,1,27,12,10,10,1,1,27,12,10,10,1,1,1,12
HP1504101T2D_B8,9,19,2,26,3,3,9,19,2,26,3,3,9,18,2,26,3,3,9,18,2,26,3,3,9,18,2,26,3,3,9,18,2,26,3,3,9,18,2,26,3,3,9,18,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,9,16,2,26,3,3,4,1,2,1,3,3,4,1,2,1,3,3,4,1,2,1,3,2,4,1,2,1,1,1,4,1,2,1,1,1
HP1504101T2D_C1,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,32,26,32,14,18,27,5,26,32,14,18,27,3,26,32,14,18,27,3,26,32,14,2,27,3,26,32,14,2,27,3,26,32,14,2,1,1,26,32,14,2,1,1,26
HP1504101T2D_C10,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,26,11,33,17,20,7,1,11,33,17,20,7,1,11,33,17,20,7,1,11,33,17,20,7,1,11,33,17,20,7,1,11,33
HP1504101T2D_C11,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4,19,8,8,4,15,4
HP1504101T2D_C12,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,14,30,32,13,2,6,1,30,32,13,2,6,1,3,32,13,2,6,1,3,32,13,2,6,1,3,32,13,2,6,1,3,32,13,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_C14,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7,10,10,1,12,21,7
HP1504101T2D_C15,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8,10,15,1,6,8,8
HP1504101T2D_C16,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,14,17,19,10,7,12,1,17,19,10,7,12,1,17,19,10,7,12,1,17,19,10,7,12,1,17,19,10,7,12,1,17,19,10,7,12,1,17,19,10,7,12,1,17,19
HP1504101T2D_C17,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,11,2,20,10,10,1,1,2,20,10,10,1,1,2,20,10,10,1,1,2,20,10,10,1,1,2,20,10,10,1,1,2,20,10,10,1,1,2,20,10,10,1,1,2,1
HP1504101T2D_C18,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25,22,12,12,17,23,25
HP1504101T2D_C20,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10,10,4,1,17,16,10
HP1504101T2D_C21,13,3,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,26,33,10,13,2,6,1,33,10,13,2,6,1,33,10,13,2,6,1,33,10,13,2,6,1,33,10,12,2,6,1,33,10
HP1504101T2D_C22,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,28,10,11,1,18,1,1,10,11,1,18,1,1
HP1504101T2D_C4,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,20,3,10,5,1,34,3,3,10,5,1,34,3,3,10,5,1,34,3,3,10,5,1,34,3,2,10,5,1,34,1,1,10,5,1,1,1,1
HP1504101T2D_C9,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7,17,20,7,20,19,7
HP1504101T2D_D1,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,24,10,10,4,18,17,2,10,10,4,18,17,1,10,10,4,18,17,1
HP1504101T2D_D11,13,3,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,13,2,6,25,19,33,12,2,6,25,19,33
HP1504101T2D_D12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,31,12,10,2,6,1,5,12,10,2,6,1,3,12,10,2,6,1,3,12,10,2,6,1,3,12,10,2,6,1,3,12,10,2,6,1,1,12,10,2,6,1,1,12
HP1504101T2D_D13,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,30,10,10,10,4,1,1,10,10,10,4,1,1,10,10,10,4,1,1,10,10,10,4,1,1,10,10,10,4,1,1,10,10,10,4,1,1,10,10,10,4,1,1,1,10
HP1504101T2D_D15,13,3,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,16,13,2,6,2,1,1,12,2,6,2,1,1
HP1504101T2D_D17,13,3,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,34,13,2,6,34,18,2,13,2,6,34,18,1,12,2,6,1,1,1
HP1504101T2D_D18,13,3,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,13,2,6,17,29,22,12,2,6,17,29,22
HP1504101T2D_D19,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,2,10,15,1,35,7,1,10,15,1,35,7,1
HP1504101T2D_D2,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,26,27,4,10,5,1,1,27,4,10,5,1,1,27,4,10,5,1,1,27,4,10,5,1,1,27,4,10,5,1,1,1,4
HP1504101T2D_D21,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,13,2,6,21,7,9,12,2,6,21,7,1
HP1504101T2D_D23,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,13,2,6,17,16,12,12,2,6,17,16,12
HP1504101T2D_D24,13,3,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,11,16,35,13,2,6,1,16,35,13,2,6,1,16,35,13,2,6,1,16,35,13,2,6,1,16,35,13,2,6,1,16,35,13,2,6,1,16,35,12,2,6,1,16,35
HP1504101T2D_D5,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,27,10,5,1,28,29,2,10,5,1,28,29,1,10,5,1,28,29,1
HP1504101T2D_D6,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,27,35,10,15,1,12,1,35
HP1504101T2D_D7,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,18,6,10,4,1,29,1,6
HP1504101T2D_D8,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,18,20,7,7,2,30,17,20,7,7,2,30
HP1504101T2D_D9,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,28,12,12,14,26,34,2,12,12,14,26,34,2,12,12,1,26,34,2,12,12,1,26,34,2,12,12,1,26,34,2,12,12,1,26,34,2,12,12,1,26,2,2,12,12,1,26,1,2,12,12,1,26,1
HP1504101T2D_E1,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,9,13,6,10,10,1,1,13,6,10,10,1,1,13,6,10,10,1,1,13,6,10,10,1,1,13,6
