cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1502401_M11,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,33,35,16,4,1,4,2,35,16,4,1,4,2,35,16,4,1,4,2,35,16,4,1,4,1,35,10,4,1,4,1,35
HP1502401_M12,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,28,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23,2,6,11,33,19,23
HP1502401_M14,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,27,16,4,1,19,19,5,16,4,1,19,19,5,10,4,1,19,19,3
HP1502401_M15,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,16,4,1,19,31,33,10,4,1,19,31,33
HP1502401_M16,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,28,9,1,18,18,27,9,9,1,18,18,27,5,9,1,18,18,27,5,9,1,18,18,27,5,9,1,18,18,1,5,9,1,18,18,1,3
HP1502401_M17,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,24,30,26,32,14,13,2,30,26,32,14,13,2,30,9,32,14,13,2,30,5,32,14,13,2,30,5,32,14,13,2,30,5,32,14,13,1,30,5,32,14,13,1,30,3
HP1502401_M19,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,21,22,16,4,1,18,2,22,16,4,1,18,2,22,16,4,1,18,1,22,10,4,1,18,1,22
HP1502401_M2,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,28,6,11,11,14,28,2,6,11,11,14,28,2,6,11,2,14,28,2,6,11,2,14,9,2,6,11,2,14,5,2,6,11,2,14,5,2,6,11,2,14,5,2,6,11,1,14,5,2,6,11,1,1,3
HP1502401_M20,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,28,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,6,31,5,2,12,12,1,31,3
HP1502401_M21,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,26,16,5,10,21,20,9,16,5,10,21,20,5,16,5,10,21,20,5,16,5,10,21,20,5,16,5,10,21,20,5,10,4,10,21,20,3
HP1502401_M22,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,14,19,34,30,19,8,8,19,34,30,19,8,8,19,34,30,19,8,8,19,34,30,19,8,8,19,34,30,19,8,8,19,34,30,19,8,8,19,2,30,19,8,8,19,2,30,19,8,8,19,1,30,19,8,8,19,1,30
HP1502401_M23,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,12,17,24,16,4,10,2,17,24,16,4,10,2,17,24,16,4,10,2,17,24,16,4,10,2,17,24,16,4,10,2,17,5,16,4,10,1,17,5,10,4,10,1,17,3
HP1502401_M24,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,16,8,16,4,1,5,2,8,16,4,1,5,2,8,16,4,1,1,1,5,10,4,1,1,1,3
HP1502401_M3,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,23,22,16,4,1,28,2,22,16,4,1,2,2,22,16,4,1,1,1,22,10,4,1,1,1,22
HP1502401_M4,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,16,11,1,3,7,6,10,11,1,3,7,3
HP1502401_M5,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,31,16,4,4,7,14,5,16,4,4,7,14,5,10,4,4,7,1,3
HP1502401_M6,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,34,29,25,17,20,7,2,29,25,17,20,7,2,29,25,17,20,7,2,29,25,17,20,7,2,29,25,17,20,7,2,2,25,17,20,7,1,1,25,17,20,7,1,1,25
HP1502401_M7,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,13,31,15,1,14,15,9,31,15,1,14,15,5,31,15,1,14,15,5,31,15,1,14,15,5,31,15,1,14,15,5,31,15,1,14,15,3
HP1502401_M8,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,14,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,35,15,19,8,8,1,1,5,19,8,8,1,1,3
HP1502401_N1,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,28,6,11,2,23,17,2,6,11,2,23,17,2,6,11,2,23,17,2,6,11,2,23,9,2,6,11,2,23,5,2,6,11,2,2,5,2,6,11,2,2,5,2,6,11,1,1,5,2,6,11,1,1,3
HP1502401_N10,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,33,22,9,1,2,14,2,22,9,1,2,14,2,22,9,1,2,14,2,22,9,1,2,14,1,22,9,1,2,14,1,22
HP1502401_N11,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,30,24,35,13,2,6,2,24,35,13,2,6,2,24,35,13,2,6,2,24,35,12,2,6,2,24,35,12,2,6,1,24,35,12,2,6,1,1,35
HP1502401_N12,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,32,12,4,16,4,1,2,2,4,16,4,1,2,2,4,16,4,1,1,1,4,10,4,1,1,1,3
HP1502401_N15,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,12,16,15,1,4,5,9,16,15,1,4,5,5,16,15,1,4,5,5,16,15,1,4,5,5,16,15,1,4,5,5,10,15,1,4,5,3
HP1502401_N16,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2,9,1,2,14,20,2
HP1502401_N17,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,4,31,16,4,10,14,2,31,16,4,10,14,2,31,16,4,10,14,2,5,16,4,10,14,1,5,10,4,10,14,1,3
HP1502401_N18,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,15,18,11,9,1,18,2,18,11,9,1,18,2,2,11,9,1,18,2,2,11,9,1,18,2,2,11,9,1,18,1,1,11,9,1,18,1,1,3
HP1502401_N2,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,14,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,15,19,8,8,26,20,5,19,8,8,26,20,3
HP1502401_N20,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,14,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,11,30,31,15,8,22,1,30
HP1502401_N21,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,28,6,11,25,9,18,2,6,11,25,9,18,2,6,11,2,9,18,2,6,11,2,9,18,2,6,11,2,9,18,2,6,11,2,9,18,2,6,11,2,2,18,2,6,11,1,1,18,2,6,11,1,1,3
HP1502401_N23,13,3,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,13,2,6,10,6,35,12,2,6,10,6,35,12,2,6,10,6,35,12,2,6,10,6,35
HP1502401_N3,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,5,35,18,16,11,1,1,1,18,10,11,1,1,1,3
HP1502401_N4,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,12,16,4,1,10,11,9,16,4,1,10,11,5,16,4,1,10,11,5,16,4,1,10,11,5,16,4,1,10,11,5,10,4,1,10,1,3
HP1502401_N7,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,6,19,19,17,20,7,1,19,19
HP1502401_N8,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,28,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,6,14,6,2,6,11,1,1,3
HP1502401_N9,13,3,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,26,13,2,6,14,7,9,13,2,6,14,7,5,13,2,6,14,7,5,12,2,6,14,7,5,12,2,6,14,7,5,12,2,6,14,7,3
HP1502401_O1,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,30,35,11,16,11,1,2,35,11,16,11,1,2,35,11,16,11,1,2,35,11,16,11,1,2,35,11,16,11,1,1,1,11,10,11,1,1,1,3
HP1502401_O10,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,34,9,1,2,27,26,9,9,1,2,27,26,5,9,1,2,27,26,5,9,1,2,27,26,5,9,1,2,1,26,5,9,1,2,1,1,3
HP1502401_O14,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,14,17,10,28,19,8,8,17,10,28,19,8,8,17,10,28,19,8,8,17,10,28,19,8,8,17,10,9,19,8,8,17,10,5,19,8,8,17,10,5,19,8,8,17,10,5,19,8,8,1,1,5,19,8,8,1,1,3
HP1502401_O16,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,28,6,11,25,3,6,2,6,11,25,3,6,2,6,11,2,3,6,2,6,11,2,3,6,2,6,11,2,3,6,2,6,11,2,3,6,2,6,11,2,3,6,2,6,11,1,3,6,2,6,11,1,1,3
HP1502401_O17,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,29,23,32,16,5,1,2,23,32,16,5,1,2,2,32,16,5,1,2,2,32,16,5,1,1,1,32,10,4,1,1,1,3
HP1502401_O18,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,12,7,17,20,7,33,2,7,17,20,7,33,2,7,17,20,7,33,1,5,17,20,7,33,1,3
HP1502401_O2,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,27,16,4,1,6,8,5,16,4,1,6,8,5,10,4,1,1,1,3
HP1502401_O20,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,34,16,4,1,32,11,9,16,4,1,32,11,5,16,4,1,2,11,5,16,4,1,2,11,5,16,4,1,1,11,5,10,4,1,1,1,3
HP1502401_O21,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,17,13,22,16,4,10,1,13,22,10,4,10,1,1,22
HP1502401_O22,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,16,4,1,19,17,25,10,4,1,19,17,25
HP1502401_O23,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,24,16,11,3,4,2,5,16,11,3,4,1,5,10,11,3,4,1,3
HP1502401_O24,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,14,14,7,26,31,15,8,14,7,26,31,15,8,14,7,26,31,15,8,14,7,26,31,15,8,14,7,9,31,15,8,14,7,5,31,15,8,14,7,5,31,15,8,14,7,5,31,15,8,14,7,5,31,15,8,14,7,3
HP1502401_O3,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,16,4,1,21,15,23,10,4,1,21,15,23
HP1502401_O4,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,5,20,22,16,15,1,1,20,22,10,15,1,1,20,22
