cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1502401_I6,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,28,12,11,14,20,14,2,12,11,6,20,14,2,12,11,5,20,14,2,12,11,5,20,4,2,12,11,5,20,4,2,12,11,5,20,4,2,12,11,5,1,4,2,12,11,4,1,4,2,12,11,4,1,4
HP1502401_I7,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,9,18,21,17,20,7,5,18,21,17,20,7,5,18,21,17,20,7,5,18,21,17,20,7,5,18,21,17,20,7,4,18,21,17,20,7,4,18,21
HP1502401_I8,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,13,2,6,4,20,1,12,2,6,4,20,1,12,2,6,4,20,1,12,2,6,4,20,1,12,2,6,4,20,1,12,2,6,4,20,1,12,2,6,4,1,1,12,2,6,4,1,1,12,2,6,4,1,1
HP1502401_I9,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,10,1,17,20,7,28,1,1
HP1502401_J1,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,16,4,1,10,31,26,10,4,1,10,31,26,10,4,1,10,31,26,10,4,1,10,31,26,10,4,1,10,31,26,10,4,1,10,31,26,10,4,1,10,31,26,10,4,1,4,1,26,10,4,1,4,1,4
HP1502401_J10,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,28,6,11,16,8,8,2,6,11,16,8,8,2,6,11,5,8,8,2,6,11,5,8,4,2,6,11,5,8,4,2,6,11,5,8,4,2,6,11,5,1,4,2,6,11,4,1,4,2,6,11,4,1,4
HP1502401_J11,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,16,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,35,10,4,10,26,10,4,10,4,10,4,1,4
HP1502401_J12,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,28,6,11,25,21,31,2,6,11,25,21,31,2,6,11,25,21,31,2,6,11,25,21,4,2,6,11,25,21,4,2,6,11,25,21,4,2,6,11,25,1,4,2,6,11,25,1,4,2,6,11,4,1,4
HP1502401_J14,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,16,4,1,32,8,33,10,4,1,32,8,33,10,4,1,5,8,33,10,4,1,5,8,33,10,4,1,5,8,33,10,4,1,5,8,33,10,4,1,5,1,33,10,4,1,4,1,33,10,4,1,4,1,4
HP1502401_J15,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,9,1,2,27,1,26,4,1,2,27,1,26,4,1,2,27,1,26,4,1,2,27,1,26,4,1,2,27,1,26,4,1,2,27,1,4
HP1502401_J16,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,31,13,6,32,5,13,5,13,6,32,5,13,5,13,6,32,5,13,5,13,6,32,5,13,5,13,6,32,5,13,5,13,6,32,5,13,4,13,6,32,5,13,4,13,6
HP1502401_J17,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,14,20,24,9,1,2,6,20,24,9,1,2,5,20,24,9,1,2,5,20,24,4,1,2,5,20,4,4,1,2,5,20,4,4,1,2,5,1,4,4,1,2,4,1,4,4,1,2,4,1,4
HP1502401_J18,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,16,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,35,2,10,4,3,3,1,2,10,4,3,3,1,2
HP1502401_J19,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,31,29,14,9,1,2,5,29,14,9,1,2,5,29,4,4,1,2,5,29,4,4,1,2,5,29,4,4,1,2,5,29,4,4,1,2,4,29,4,4,1,2,4,29,4
HP1502401_J2,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,14,8,21,23,19,8,8,8,21,23,19,8,8,8,21,23,19,8,8,8,21,23,19,8,8,8,21,23,19,8,8,8,21,23,19,8,8,8,21,23,19,8,8,8,1,23,19,8,8,8,1,23,19,8,8,4,1,4
HP1502401_J20,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,16,4,1,18,23,22,10,4,1,18,23,22,10,4,1,18,23,11,10,4,1,18,23,4,10,4,1,18,23,4,10,4,1,18,23,4,10,4,1,18,23,4,10,4,1,18,1,4,10,4,1,18,1,4
HP1502401_J21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,16,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,16,21,10,11,1,28,1,21,10,11,1,28,1,21
HP1502401_J22,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,28,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,27,2,6,11,1,30,4
HP1502401_J23,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,16,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1,10,15,1,13,5,1
HP1502401_J24,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,9,1,2,20,24,21,4,1,2,20,24,21,4,1,2,5,24,21,4,1,2,5,24,21,4,1,2,4,24,21,4,1,2,4,1,21
HP1502401_J4,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,16,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,13,10,4,1,27,29,4
HP1502401_J6,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,16,5,3,11,17,23,10,5,3,11,17,23,10,5,3,5,17,23,10,5,3,5,17,23,10,5,3,5,17,23,10,5,3,5,17,23,10,5,3,5,17,23,10,5,3,4,17,23,10,5,3,4,17,4
HP1502401_J7,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,13,32,14,13,12,7,4
HP1502401_J8,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,16,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,23,30,10,4,10,34,1,30,10,4,10,34,1,30
HP1502401_K1,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,16,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15,10,4,1,13,18,15
HP1502401_K10,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,14,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19,19,8,8,21,4,19
HP1502401_K11,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,16,10,10,20,18,35,10,10,10,20,18,35,10,10,10,20,18,35,10,10,10,20,18,35,10,10,10,20,18,35,10,10,10,5,18,35,10,10,10,5,18,35,10,10,10,4,18,4,10,10,10,4,18,4
HP1502401_K12,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,14,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,18,19,8,8,12,19,4,19,8,8,12,19,4
HP1502401_K14,13,3,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,13,2,6,17,14,27,12,2,6,17,14,27,12,2,6,5,14,27,12,2,6,5,14,27,12,2,6,5,14,27,12,2,6,5,14,27,12,2,6,5,14,27,12,2,6,4,1,27,12,2,6,4,1,4
HP1502401_K15,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,16,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3,10,15,10,12,13,3
HP1502401_K16,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,16,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,25,12,10,4,1,24,1,12,10,4,1,24,1,4
HP1502401_K17,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5,32,5,13,1,2,5
HP1502401_K18,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,30,20,35,32,5,13,5,1,35,32,5,13,4,1,4,32,5,13,4,1,4
HP1502401_K19,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,10,16,27,29,6,13,4,1,27,29,6,13,4,1,4
HP1502401_K2,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,16,4,10,5,1,9,10,4,10,5,1,9,10,4,10,5,1,9,10,4,10,5,1,9,10,4,10,5,1,9,10,4,10,5,1,9,10,4,10,5,1,4,10,4,10,4,1,4,10,4,10,4,1,4
HP1502401_K20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,16,4,1,11,20,20,10,4,1,11,20,20,10,4,1,5,20,11,10,4,1,5,20,4,10,4,1,5,20,4,10,4,1,5,20,4,10,4,1,5,1,4,10,4,1,4,1,4,10,4,1,4,1,4
HP1502401_K21,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,16,17,3,13,34,8,10,17,3,13,34,8,10,17,3,13,34,8,10,17,3,13,34,4,10,17,3,13,34,4,10,17,3,13,34,4,10,17,3,13,1,4,10,17,3,13,1,4,10,17,3,13,1,4
HP1502401_K22,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,16,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10,10,11,1,28,4,10
HP1502401_K23,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,13,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7,12,5,13,13,19,7
HP1502401_K24,13,3,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,13,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,12,10,12,2,6,3,1,10
HP1502401_K3,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,16,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,23,10,4,10,2,30,4
HP1502401_K4,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,14,27,34,32,5,13,6,27,34,32,5,13,5,27,34,32,5,13,5,27,34,32,5,13,5,27,34,32,5,13,5,27,34,32,5,13,5,27,34,32,5,13,4,27,34,32,5,13,4,27,34
HP1502401_K5,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,16,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29,10,4,1,13,22,29
HP1502401_K6,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,16,4,1,13,30,25,10,4,1,13,30,25,10,4,1,13,30,25,10,4,1,13,30,25,10,4,1,13,30,25,10,4,1,13,30,4,10,4,1,13,30,4,10,4,1,13,30,4,10,4,1,13,30,4
HP1502401_K7,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,16,9,32,32,5,13,5,9,32,32,5,13,5,9,4,32,5,13,5,9,4,32,5,13,5,9,4,32,5,13,5,1,4,32,5,13,4,1,4,32,5,13,4,1,4
HP1502401_K9,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,16,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2,10,4,4,33,27,2
HP1502401_L1,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,16,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,8,26,12,10,4,1,4,1,4
HP1502401_L10,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,28,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,31,13,2,6,11,18,1,13,2,6,11,18,1,4
HP1502401_L11,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,16,4,1,17,11,30,10,4,1,17,11,30,10,4,1,5,11,30,10,4,1,5,11,30,10,4,1,5,11,30,10,4,1,5,11,30,10,4,1,5,11,30,10,4,1,4,1,30,10,4,1,4,1,30
HP1502401_L12,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,16,5,1,19,4,27,10,5,1,19,4,27,10,5,1,5,4,27,10,5,1,5,4,27,10,5,1,5,4,27,10,5,1,5,4,27,10,5,1,5,4,27,10,5,1,4,4,27,10,5,1,4,4,4
