cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1504901_H22,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,23,23,22,8,16,2,20,23,22,8,16,2,20,23,22,8,16,2,20,1,22,8,16,2,20,1,22,8,16,2,20,1,22,8,16,2,20,1,22,8,16,2,20,1,22,8
HP1504901_H4,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,11,8,23,10,17,17,2,8,23,10,17,17,2,8,23,10,17,17,2
HP1504901_H5,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,23,9,5,10,16,2,20,9,5,10,16,2,20,9,5,10,16,2,20,9,5,10,16,2,20,1,5,10,16,2,20,1,5,10,16,2,20,1,5,10,16,2,20,1,5,10
HP1504901_H6,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,21,8,5,10,12,2,2,8,5,10,12,2,2,8,5,10,1,2,2
HP1504901_I10,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,6,5,2,1,26,3,1,2,2,1,26,3,1,2
HP1504901_I12,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,11,9,18,7,22,22,1,9,18,7,22,22,1,9,18,7,22,22,1,9,18,7,22,1,1,9
HP1504901_I13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13,18,4,16,25,3,13
HP1504901_I17,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,8,2,18,4,16,24,1,2,18,4,16,24,1,2,18,4,16,24,1,2,18,4,16,24,1,2
HP1504901_I18,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,24,18,7,6,9,3,13,18,7,6,9,3,13,18,7,6,9,3,13,18,7,6,9,3,13,18,7,6,9,3,13,18,7,6,9,3,13,18,7,6,9,3,13,1,7,2,9,3,13,1,1,2,9,3,13,1,1,2
HP1504901_I19,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,19,17,17,15,16,7,14,17,17,15,16,7,1,17,17,15,16,7,1,17,17,15,16,7,1,2,17,4,16,1,1,2
HP1504901_I2,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,20,17,17,8,22,10,1,17,2,8,22,10,1,17,2
HP1504901_I21,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,14,10,13,8,5,10,1,10,13,8,5,10,1,10,13,8,5,10,1,10,13,8,5,10,1,10,13,8,5,10,1,1,13
HP1504901_I22,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,24,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,12,17,16,9,3,13,1,17,16
HP1504901_I23,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4,8,9,10,1,2,4
HP1504901_I24,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,5,8,7,10,3,5,2,8,7,10,3,5,2
HP1504901_I3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,11,3,8,7,10,17,1,3,8,7,10,17,1,3,8,7,10,17,1,3,8,7,10,17,1,3
HP1504901_I7,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,10,20,4,13,10,6,1,20,4
HP1504901_I8,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,14,4,8,22,10,8,1,4,8,22,10,8,1,4,8,22,10,8,1,4,8,22,10,8,1,4
HP1504901_J12,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,16,17,7,18,7,10,1,17,7,18,7,10,1,17,7,18,7,10,1,17,2,18,7,10,1,17,2,18,7,10,1,17,2
HP1504901_J15,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,23,9,3,24,16,9,20,9,3,24,16,9,20,9,3,24,16,9,20,9,3,24,16,9,20,1,3,24,16,9,20,1,3,2,16,9,20,1,3,2,16,9,20,1,3,2
HP1504901_J17,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,19,7,8,22,10,13,14,7,8,22,10,13,1,7,8,22,10,13,1,2,8,22,10,13,1,2,8,22,10,13,1,2
HP1504901_J18,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,15,16,6,23,13,17,4,16,6,23,13
HP1504901_J20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,21,20,20,8,22,10,1,20,20,8,22,10,1,20,20,8,22,10,1,20,20,8,22,10,1,20,20,8,22,10,1,20,2
HP1504901_J22,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12,8,17,10,17,25,12
HP1504901_J23,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16,8,22,10,25,22,16
HP1504901_J24,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,16,4,16,17,15,16,1,4,16,17,15,16,1,1,16,17,15,16,1,1,16,17,15,16,1,1,16,17,4,16,1,1,16
HP1504901_J3,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,23,11,25,23,16,2,20,11,25,23,16,2,20,11,25,23,16,2,20,11,25,23,16,2,20,11,25,23,16,2,20,1,25,2,16,2,20,1,25,2,16,2,20,1,25,2
HP1504901_J4,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,20,12,8,13,10,6,1,1,8,13,10,6,1,1,8
HP1504901_J5,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,21,12,2,1,26,8,1,12,2,1,26,8,1,12,2,1,26,8,1,12,2,1,26,8,1,12
HP1504901_J6,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,9,7,23,8,7,10,1,7,23,8,7,10,1,7,2,8,7,10,1,1,2,8,7,10,1,1,2
HP1504901_J7,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,23,4,4,6,16,2,20,4,4,6,16,2,20,4,4,6,16,2,20,4,4,6,16,2,20,4,1,6,16,2,20,4,1,2,16,2,20,4,1,2,16,2,20,4,1,2
HP1504901_J8,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12,8,22,10,25,25,12
HP1504901_J9,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,6,24,6,3,2,9,3,24,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2,9,3,13,6,3,2
HP1504901_K1,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,20,2,14,8,22,10,1,2,2,8,22,10,1,2,2
HP1504901_K12,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,21,1,8,22,10,13,1,1,8,22,10,13,1,1,8,22,10,13,1,1,8,22,10,13,1,1
HP1504901_K14,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,24,16,23,11,10,3,13,16,23,11,9,3,13,16,23,11,9,3,13,16,23,11,9,3,13,16,23,11,9,3,13,1,23,11,9,3,13,1,23,11,9,3,13,1,23,2,9,3,13,1,23,2,9,3,13,1,23,2
HP1504901_K19,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,23,17,11,4,16,2,20,17,11,4,16,2,20,17,11,4,16,2,20,17,11,4,16,2,20,17,1,4,16,2,20,17,1,4,16,2,20,17,1,4,16,2,20,17,1,4
HP1504901_K20,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,4,23,13,10,6,2,1,23,13,10,6,2,1,2,13,10,6,2,1,2,13,10,6,1,1,2
HP1504901_K22,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,23,2,12,18,16,2,20,2,12,18,16,2,20,2,12,18,16,2,20,2,12,18,16,2,20,2,12,18,16,2,20,2,12,18,16,2,20,2,1,18,16,2,20,1,1,18
HP1504901_K23,2,19,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,9,3,8,2,18,26,1,3,8,2,18,26,1,3,8,2,18,26,1,3,8,2,18,26,1,3,8
HP1504901_K5,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,24,8,7,10,12,3,2,8,7,10,12,3,2,8,7,10,1,3,2
HP1504901_K6,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,14,20,8,7,10,24,1,20,8,7,10,24,1,20,8,7,10,24,1,20,8,7,10,24,1,2
HP1504901_L1,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,14,20,13,8,17,10,1,20,13,8,17,10,1,20,13,8,17,10,1,20,13,8,17,10,1,20,13,8,17,10,1,20,13
HP1504901_L13,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1,8,5,10,19,15,1
HP1504901_L14,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,19,8,23,10,25,9,2
HP1504901_L16,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,12,2,2,1,26,5,1,2,2,1,26,5,1,2
HP1504901_L17,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,23,23,19,24,16,2,20,23,19,24,16,2,20,23,19,24,16,2,20,1,14,24,16,2,20,1,1,24,16,2,20,1,1,2,16,2,20,1,1,2,16,2,20,1,1,2
HP1504901_L18,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,6,24,21,5,4,9,3,24,21,5,4,9,3,13,21,5,4,9,3,13,21,5,4,9,3,13,21,5,4,9,3,13,21,5,4,9,3,13,1,5,4,9,3,13,1,5,4,9,3,13,1,5,4,9,3,13,1,5,4,9,3,13,1,5,4
HP1504901_L20,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,23,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16,16,2,20,8,9,16
HP1504901_L21,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,18,18,14,8,23,22,1,18,14,8,23,22,1,18,2,8,23,22,1,18,2
