cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1502401_N12,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,15,1,7,5,3,1,1
HP1502401_N15,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,10,7,17,3,22,1
HP1502401_N16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,5,16,2,1,7,1,1
HP1502401_N17,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,23,7,5,10,14,6,7,5,10,14,1
HP1502401_N18,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21,2,1,26,16,21
HP1502401_N2,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,12,8,18,10,5,11,8,4,10,5,11,8,4,10,5,11,8,4,10,5,11,8,4,10,5,3,8,4,10,1
HP1502401_N20,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,20,3,7,17,27,1,3
HP1502401_N21,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,3,3,16,2,20,1,3
HP1502401_N23,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,6,24,15,22,9,3,24,15,22,9,3,24,15,22,9,3,13,15,22,9,3,13,15,22,9,3,13,15,22,9,3,13,15,22,9,3,13,15,6,9,3,13,15,6,9,3,13,1,1
HP1502401_N3,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,12,7,23,3,20,6,7,23,3,20,6,7,23,3,1,1
HP1502401_N4,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,25,6,7,5,3,6,6,7,5,3,5,6,7,5,3,1,1
HP1502401_N7,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1,13,10,6,14,1
HP1502401_N8,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,15,19,16,2,20,1,19
HP1502401_N9,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,6,24,1,20,9,3,24,1,20,9,3,24,1,20,9,3,13,1,20,9,3,13,1,20,9,3,13,1,20,9,3,13,1,20,9,3,13,1,20,9,3,13,1,20,9,3,13,1,1
HP1502401_O1,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24,7,23,3,16,24
HP1502401_O10,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3,2,1,7,2,3
HP1502401_O14,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,12,8,18,17,7,11,8,4,17,7,11,8,4,17,7,11,8,4,17,7,11,8,4,17,6,3,8,4,17,1
HP1502401_O16,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,6,5,16,2,20,5,5,16,2,20,1,1
HP1502401_O17,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,25,7,7,3,5,6,7,7,3,5,6,7,7,3,1,1
HP1502401_O18,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,25,13,10,6,16,6,13,10,6,16,6,13,10,6,16,1
HP1502401_O2,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,18,7,5,3,24,6,7,5,3,24,6,7,5,3,24,1
HP1502401_O20,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,12,6,7,5,3,1,1
HP1502401_O21,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,20,5,7,5,3,1,1
HP1502401_O22,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,5,21,7,5,3,1,21
HP1502401_O23,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,25,7,23,3,5,6,7,23,3,5,6,7,23,3,1,1
HP1502401_O24,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,15,7,17,27,21,6,7,17,27,5,6,7,17,27,1,1
HP1502401_O3,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,11,7,5,3,13,6,7,5,3,13,6,7,5,3,13,1
HP1502401_O4,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,12,7,17,3,1,6,7,17,3,1,6,7,17,3,1,1
HP1502401_O6,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9,13,10,6,13,9
HP1502401_O7,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19,16,13,20,14,19
HP1502401_O8,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,8,18,7,5,3,6,6,7,5,3,5,6,7,5,3,1,1
HP1502401_O9,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,7,18,4,22,1,6,18,4,22,1,1
HP1504101T2D_A10,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,12,8,18,11,3,11,8,4,11,3,11,8,4,11,3,11,8,4,11,3,11,8,4,5,3,3,8,4,1,3
HP1504101T2D_A12,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,5,20,6,7,2,1,1
HP1504101T2D_A13,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,6,13,18,25,9,3,13,18,25,9,3,13,18,25,9,3,13,18,25,9,3,13,18,25,9,3,13,18,25,9,3,13,18,25,9,3,13,18,6,9,3,13,18,6,9,3,13,1,1
HP1504101T2D_A15,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,6,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,3,4,9,3,13,1,4
HP1504101T2D_A17,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,6,13,22,25,9,3,13,22,25,9,3,13,22,25,9,3,13,22,25,9,3,13,22,25,9,3,13,22,25,9,3,13,22,25,9,3,13,22,6,9,3,13,22,6,9,3,13,22,1
HP1504101T2D_A18,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,6,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,20,9,3,13,9,1
HP1504101T2D_A19,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,25,6,23,2,13,6,6,23,2,13,6,6,23,2,13,1
HP1504101T2D_A20,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,6,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,21,7,9,3,13,5,6,9,3,13,1,1
HP1504101T2D_A23,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9,6,17,2,16,9
HP1504101T2D_A24,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,22,13,10,6,24,6,13,10,6,24,6,13,10,6,24,1
HP1504101T2D_A4,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,6,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17,9,3,13,2,17
HP1504101T2D_A5,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,12,8,6,7,2,1,8
HP1504101T2D_A6,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,22,6,17,2,11,6,6,17,2,5,6,6,17,2,1,1
HP1504101T2D_A8,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,5,1,6,23,2,1,1
HP1504101T2D_B10,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,6,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24,9,3,13,1,24
HP1504101T2D_B11,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13,6,7,2,13,13
HP1504101T2D_B12,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,6,13,8,6,9,3,13,8,6,9,3,13,8,6,9,3,13,8,6,9,3,13,8,6,9,3,13,8,6,9,3,13,8,6,9,3,13,6,6,9,3,13,5,6,9,3,13,1,1
HP1504101T2D_B13,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,25,6,23,2,11,6,6,23,2,5,6,6,23,2,1,1
HP1504101T2D_B16,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,11,7,6,7,2,5,6,6,7,2,1,1
HP1504101T2D_B17,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,25,23,9,3,13,6,23,9,3,13,5,6,9,3,13,1,1
HP1504101T2D_B18,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,6,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,3,20,9,3,13,1,1
HP1504101T2D_B21,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,19,20,6,17,2,5,20,6,17,2,1,1
HP1504101T2D_B22,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,6,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4,9,3,13,22,4
HP1504101T2D_B24,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,6,16,9,3,13,5,16,9,3,13,1,1
HP1504101T2D_B3,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2,18,2,20,2,2
HP1504101T2D_B4,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,6,13,8,21,9,3,13,8,21,9,3,13,8,21,9,3,13,8,21,9,3,13,8,21,9,3,13,8,21,9,3,13,8,21,9,3,13,6,21,9,3,13,5,21,9,3,13,1,21
HP1504101T2D_B5,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,6,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24,9,3,13,13,24
HP1504101T2D_B6,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,19,23,15,13,14,5,6,14,13,14,1,1
