cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1502401_O16,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,28,6,11,11,13,1,2,6,11,11,13,1,2,6,11,11,13,1,2,6,11,11,13,1,2,6,11,1,13,1,2,6,11,1,13,1,2,6,11,1,13,1,2,6,11,1,13,1,2,6,11,1,13,1,2,6,11,1,13,1
HP1502401_O17,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,11,4,5,16,5,1,1,4,5,16,5,1,1,4,5,16,5,1,1,4,5,16,5,1,1,4,5,16,5,1,1,4,5,16,5,1,1,4,1
HP1502401_O18,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,22,17,20,7,1,25,12,17,20,7,1,25,6,17,20,7,1,7,3,17,20,7,1,1,1,17,20,7,1,1,1,17,20,7,1,1,1
HP1502401_O2,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,35,31,4,16,4,1,1,31,4,16,4,1,1,31,4,16,4,1,1,31,3,16,4,1,1,1,1,16,4,1,1,1,1,16,4,1,1,1,1
HP1502401_O20,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,27,35,16,4,1,27,9,35,16,4,1,27,9,35,16,4,1,27,9,35,16,4,1,27,7,3,16,4,1,27,1,1,16,4,1,27,1,1,16,4,1,27,1,1
HP1502401_O21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,29,21,16,4,10,18,17,21,16,4,10,18,9,21,16,4,10,18,9,21,16,4,10,18,9,21,16,4,10,18,7,21,16,4,10,18,1,21,16,4,10,18,1,21,16,4,10,18,1,21
HP1502401_O22,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,9,9,16,4,1,17,7,9,16,4,1,17,1,9,16,4,1,17,1,9,16,4,1,17,1,9
HP1502401_O23,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,7,32,16,11,3,31,1,32,16,11,3,31,1,32,16,11,3,31,1,32
HP1502401_O24,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,14,23,8,19,31,15,8,23,8,19,31,15,8,23,8,19,31,15,8,23,8,19,31,15,8,23,8,19,31,15,8,23,8,19,31,15,8,23,8,19,31,15,8,1,8,19,31,15,8,1,8,19,31,15,8,1,8,19
HP1502401_O3,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31,16,4,1,1,12,31
HP1502401_O4,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,27,11,16,15,1,32,9,11,16,15,1,32,9,11,16,15,1,32,9,11,16,15,1,1,7,11,16,15,1,1,1,11,16,15,1,1,1,11,16,15,1,1,1,11
HP1502401_O6,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32,17,20,7,31,8,32
HP1502401_O7,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,28,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,21,8,2,12,11,9,1,8
HP1502401_O8,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,11,8,17,16,4,1,1,8,17,16,4,1,1,8,17,16,4,1,1,8,3,16,4,1,1,8,1,16,4,1,1,8,1,16,4,1,1,8,1
HP1502401_O9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,13,9,9,32,14,13,1,9,9,32,14,13,1,9,9,32,14,13,1,7,9,32,14,13,1,1,9,32,14,13,1,1,9,32,14,13,1,1,9
HP1504101T2D_A10,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,14,1,31,12,19,8,8,1,31,12,19,8,8,1,31,12,19,8,8,1,31,12,19,8,8,1,31,12,19,8,8,1,31,6,19,8,8,1,31,3,19,8,8,1,1,1,19,8,8,1,1,1,19,8,8,1,1,1
HP1504101T2D_A12,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,17,27,10,5,1,12,9,27,10,5,1,12,9,27,10,5,1,12,9,6,10,5,1,12,7,3,10,5,1,12,1,1,10,5,1,12,1,1,10,5,1,1,1,1
HP1504101T2D_A13,13,3,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,11,5,22,13,2,6,1,5,12,13,2,6,1,5,6,13,2,6,1,5,3,12,2,6,1,5,1,12,2,6,1,5,1,12,2,6,1,5,1
HP1504101T2D_A15,13,3,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,13,2,6,21,16,8,12,2,6,21,16,8,12,2,6,21,16,8,12,2,6,1,16,8
HP1504101T2D_A17,13,3,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,16,13,2,6,3,18,6,13,2,6,3,18,3,12,2,6,3,18,1,12,2,6,3,18,1,12,2,6,1,1,1
HP1504101T2D_A18,13,3,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,13,2,6,10,21,32,12,2,6,10,21,32,12,2,6,10,21,32,12,2,6,10,1,32
HP1504101T2D_A19,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,35,2,14,10,11,1,1,2,14,10,11,1,1,2,14,10,11,1,1,2,14,10,11,1,1,2,1,10,11,1,1,2,1,10,11,1,1,2,1
HP1504101T2D_A20,13,3,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,7,14,8,13,2,6,1,14,8,13,2,6,1,14,8,13,2,6,1,14,8,13,2,6,1,14,8,12,2,6,1,14,8,12,2,6,1,14,8,12,2,6,1,14,8
HP1504101T2D_A23,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,32,15,10,15,1,32,9,6,10,15,1,1,7,3,10,15,1,1,1,1,10,15,1,1,1,1,10,15,1,1,1,1
HP1504101T2D_A24,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,32,8,17,20,7,10,9,8,17,20,7,10,7,8,17,20,7,10,1,8,17,20,7,10,1,8,17,20,7,10,1,8
HP1504101T2D_A4,13,3,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,22,23,13,2,6,2,17,23,13,2,6,2,9,23,13,2,6,1,9,23,13,2,6,1,9,23,13,2,6,1,7,23,12,2,6,1,1,23,12,2,6,1,1,23,12,2,6,1,1,23
HP1504101T2D_A5,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,11,24,15,10,5,1,1,9,15,10,5,1,1,9,6,10,5,1,1,7,3,10,5,1,1,1,1,10,5,1,1,1,1,10,5,1,1,1,1
HP1504101T2D_A6,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,13,11,26,10,15,3,1,11,26,10,15,3,1,11,26,10,15,3,1,11,26,10,15,3,1,11,1,10,15,3,1,11,1,10,15,3,1,11,1
HP1504101T2D_A8,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,32,24,10,5,1,32,9,24,10,5,1,1,7,3,10,5,1,1,1,1,10,5,1,1,1,1,10,5,1,1,1,1
HP1504101T2D_B10,13,3,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,13,13,2,6,15,19,6,13,2,6,1,19,3,12,2,6,1,19,1,12,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_B11,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,6,35,23,10,5,1,1,35,23,10,5,1,1,35,23,10,5,1,1,35,23,10,5,1,1,35,23,10,5,1,1,35,23,10,5,1,1,35,23,10,5,1,1,35,23
HP1504101T2D_B12,13,3,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,27,13,2,6,12,19,6,13,2,6,12,19,3,12,2,6,12,19,1,12,2,6,12,1,1,12,2,6,1,1,1
HP1504101T2D_B13,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,29,12,1,10,11,1,1,12,1,10,11,1,1,12,1,10,11,1,1,12,1
HP1504101T2D_B16,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,30,12,10,5,1,28,17,12,10,5,1,1,9,12,10,5,1,1,9,12,10,5,1,1,9,6,10,5,1,1,7,3,10,5,1,1,1,1,10,5,1,1,1,1,10,5,1,1,1,1
HP1504101T2D_B17,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,14,9,15,13,2,6,1,9,15,13,2,6,1,9,6,13,2,6,1,7,3,12,2,6,1,1,1,12,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_B18,13,3,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,13,12,25,13,2,6,1,12,25,13,2,6,1,12,25,13,2,6,1,12,25,12,2,6,1,12,25,12,2,6,1,12,25,12,2,6,1,12,25
HP1504101T2D_B21,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,27,10,15,3,21,4,6,10,15,3,21,4,3,10,15,3,21,4,1,10,15,3,21,4,1,10,15,3,1,4,1
HP1504101T2D_B22,13,3,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,13,2,6,26,31,23,12,2,6,26,1,23,12,2,6,26,1,23,12,2,6,26,1,23
HP1504101T2D_B24,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,6,9,35,13,2,6,1,9,35,13,2,6,1,9,35,13,2,6,1,9,35,13,2,6,1,7,3,12,2,6,1,1,1,12,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_B3,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,27,18,32,6,11,23,9,18,32,6,11,23,9,12,32,6,11,23,9,6,32,6,11,23,7,3,32,6,11,1,1,1,32,6,11,1,1,1,32,6,11,1,1,1
HP1504101T2D_B4,13,3,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,13,13,2,6,32,3,6,13,2,6,1,3,3,12,2,6,1,3,1,12,2,6,1,3,1,12,2,6,1,3,1
HP1504101T2D_B5,13,3,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,11,19,17,13,2,6,1,19,17,13,2,6,1,19,17,13,2,6,1,19,3,12,2,6,1,19,1,12,2,6,1,1,1,12,2,6,1,1,1
HP1504101T2D_B6,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23,22,12,12,17,23,23
HP1504101T2D_B7,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,29,18,2,10,10,1,1,18,2,10,10,1,1,18,2,10,10,1,1,1,2
HP1504101T2D_B8,9,19,2,13,23,35,9,19,2,13,23,35,9,18,2,13,23,35,9,18,2,13,23,35,9,18,2,13,23,35,9,18,2,13,23,35,9,18,2,13,23,35,9,18,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,13,23,35,9,16,2,1,23,35,9,16,2,1,23,35,9,16,2,1,23,3,9,16,2,1,23,1,4,1,2,1,23,1,4,1,2,1,23,1
HP1504101T2D_C1,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,35,32,14,18,31,23,3,32,14,18,31,23,1,32,14,18,31,23,1,32,14,2,31,23,1
HP1504101T2D_C10,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,26,17,20,7,21,1,1,17,20,7,21,1,1,17,20,7,1,1,1
HP1504101T2D_C11,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,28,19,7,19,8,8,1,19,7,19,8,8,1,19,7,19,8,8,1,19,7,19,8,8,1,19,7,19,8,8,1,19,7,19,8,8,1,1,7,19,8,8,1,1,7
HP1504101T2D_C12,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,35,19,2,13,2,6,1,19,2,13,2,6,1,19,2,13,2,6,1,19,2,12,2,6,1,19,2,12,2,6,1,1,2,12,2,6,1,1,2
