cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human1_lib2.final_cell_0526,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,15,19,15,12,25,1,19,15,12,25,1,19,15,12,25,1,5,15,12,4,1
human1_lib2.final_cell_0527,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,7,10,8,6,11,4,10,8,6,11,4,10,8,6,11,4,10,8,4,11,4,10,8,4,11,4,10,8,2,11,4,10,8,2,11,4,10,8,2,11,4,4,8,2,11,4,4,1
human1_lib2.final_cell_0528,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,15,25,16,8,14,1,25,16,8,14,1,25,16,8,4,1,25,16,8,4,1
human1_lib2.final_cell_0529,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,6,8,8,15,3,4,8,8,15,3,4,1
human1_lib2.final_cell_0530,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,16,26,25,8,15,4,1,25,2,15,4,1
human1_lib2.final_cell_0531,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,7,14,7,15,3,6,14,7,15,3,4,14,7,15,3,4,14
human1_lib2.final_cell_0532,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,12,25,19,11,5,1,25,19,11,5,1,25,19,11,5,1
human1_lib2.final_cell_0533,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,8,24,17,19,9,4,24
human1_lib2.final_cell_0534,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,23,20,21,10,17,6,20,21,10,17,4,20,21,10,17,4,20
human1_lib2.final_cell_0535,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,10,1,25,16,8,4,1,25,16,8,4,1
human1_lib2.final_cell_0536,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,6,28,7,5,3,4,28,7,5,3,4,28
human1_lib2.final_cell_0537,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,6,17,19,9,20,1,17,19,9,20,1
human1_lib2.final_cell_0538,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,16,19,7,5,3,4,1,7,5,3,4,1
human1_lib2.final_cell_0539,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,8,15,27,16,25,2,15,27,16
human1_lib2.final_cell_0540,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,9,3,21,10,12,6,3,21,10,12,4,3,21,10,12,4,1
human1_lib2.final_cell_0541,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,19,15,12,24,24,5,15,12,24,24
human1_lib2.final_cell_0542,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,28,6,14,25,27,27,6,14,25,27,27,6,14,25,1,27,6,14,25,1,27,6,14,25,1,27,6,14,4,1
human1_lib2.final_cell_0543,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,6,11,1,21,3,4,11,1,21,3,4,11,1,21,3,2,11,1,21,3,2,11,1,21,3,2,11,1,21,3,2,11,1,4,1
human1_lib2.final_cell_0544,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,26,22,22,16,8,6,22,17,16,8,4,22,17,16,8,4,22
human1_lib2.final_cell_0545,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,19,15,12,11,11,5,15,12,11,11
human1_lib2.final_cell_0546,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24,7,5,3,3,24
human1_lib2.final_cell_0547,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,6,6,25,16,8,4,1,25,16,8,4,1
human1_lib2.final_cell_0548,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,19,15,12,1,28,5,15,12,1,28
human1_lib2.final_cell_0549,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,22,3,18,21,16,4,1
human1_lib2.final_cell_0550,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,8,15,20,10,25,2,15,20,1
human1_lib2.final_cell_0551,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,26,7,5,3,11,1,7,5,3,11,1
human1_lib2.final_cell_0552,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,20,24,20,25,2,15,24,20
human1_lib2.final_cell_0553,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,19,26,9,15,3,6,26,9,15,3,4,1,9,15,3,4,1
human1_lib2.final_cell_0554,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21,18,21,16,11,21
human1_lib2.final_cell_0555,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,7,25,16,8,18,1,25,16,8,18,1,25,16,8,18,1
human1_lib2.final_cell_0556,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,19,15,12,21,3,5,15,12,4,1
human1_lib2.final_cell_0557,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,25,18,12,10,17,4,18
human1_lib2.final_cell_0558,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,19,8,5,12,17,1,8,5,12,4,1
human1_lib2.final_cell_0559,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,27,25,8,15,8,1,25,8,15,8,1,25,8,15,8,1,25,2,15,4,1
human1_lib2.final_cell_0560,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,22,11,7,5,3,4,11
human1_lib2.final_cell_0561,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,7,2,22,6,11,4,2,22,6,11,4,2,22,6,11,4,2,22,4,11,4,2,22,4,11,4,2,22,2,11,4,2,22,2,11,4,2,22,2,11,4,2,22,2,11,4,2,22
human1_lib2.final_cell_0562,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,26,25,16,8,21,1,25,16,8,4,1
human1_lib2.final_cell_0563,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11,25,16,8,11,11
human1_lib2.final_cell_0564,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,7,7,5,3,5,1,7,5,3,5,1,7,5,3,5,1
human1_lib2.final_cell_0565,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,6,11,1,24,22,4,11,1,24,22,4,11,1,24,22,2,11,1,24,22,2,11,1,24,22,2,11,1,24,22,2,11,1,24,22
human1_lib2.final_cell_0566,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,17,25,8,15,10,1,25,8,15,4,1,25,2,15,4,1
human1_lib2.final_cell_0567,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20,25,16,8,27,20
human1_lib2.final_cell_0568,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,16,14,25,8,15,4,14,25,2,15,4,14
human1_lib2.final_cell_0569,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,2,15,1,1
human1_lib2.final_cell_0570,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,8,15,17,4,25,2,15,4,4
human1_lib2.final_cell_0571,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,6,25,8,15,3,1,25,2,15,3,1
human1_lib2.final_cell_0572,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,7,16,7,11,18,1,16,7,11,18,1,16,7,11,18,1
human1_lib2.final_cell_0573,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,19,15,12,20,21,5,15,12,20,21
human1_lib2.final_cell_0574,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,14,6,17,19,9,4,1,17,19,9,4,1
human1_lib2.final_cell_0575,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,23,10,25,16,8,6,10,25,16,8,4,10,25,16,8,4,1
human1_lib2.final_cell_0576,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,19,15,12,17,11,5,15,12,4,11
human1_lib2.final_cell_0577,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,8,15,1,2,25,2,15,1,1
human1_lib2.final_cell_0578,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,7,5,25,8,15,6,5,25,8,15,4,5,25,2,15,4,1
human1_lib2.final_cell_0579,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,7,8,20,6,11,4,8,20,6,11,4,8,20,6,11,4,8,20,4,11,4,8,20,4,11,4,8,20,2,11,4,8,20,2,11,4,8,20,2,11,4,8,20,2,11,4,4,20
human1_lib2.final_cell_0580,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,23,17,25,16,8,6,1,25,16,8,4,1,25,16,8,4,1
human1_lib2.final_cell_0581,6,12,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,7,4,25,6,11,4,4,25,6,11,4,4,25,6,11,4,4,25,4,11,4,4,25,4,11,4,4,25,2,11,4,4,1,2,11,4,4,1,2,11,4,4,1,2,11,4,4,1
human1_lib2.final_cell_0582,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,28,6,2,19,23,27,6,2,19,23,27,6,2,19,1,27,6,2,6,1,27,6,2,4,1,27,6,2,4,1
human1_lib2.final_cell_0583,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,2,18,21,16,2,1
