cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1504901_F13,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,15,29,6,17,30,29,4,29,6,17,30,29,4,29,6,17,30,29,4,29,6,17,30,29,4,29,6,17,2,29,4
HP1504901_F14,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,27,13,29,24,2,13,7,13,29,24,2,13,7,13,29,24,2,13,4,13,29,24,2,13,2,13,29,24,2,13,2,13,29,24,2,13,2,13,29
HP1504901_F15,15,3,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,15,2,13,23,33,31,13,2,13,23,33,31,13,2,13,23,33,31,13,2,13,23,33,31,13,2,13,23,33,31,13,2,13,23,33,31,12,2,13,23,33,31,12,2,13,23,33,31,12,2,13,23,33,4
HP1504901_F16,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,11,32,14,18,18,2,4,32,14,18,18,2,4,32,14,18,18,2,4,32,14,18,18,2,4,32,14,18,18,2,4,32,14,18,18,2,4,32,14,2,18,2,4
HP1504901_F17,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,19,29,6,17,21,7,4,29,6,17,21,7,4,29,6,17,21,7,4,29,6,17,21,7,4,29,6,17,21,7,4,29,6,17,21,7,4,29,6,17,21,7,4
HP1504901_F18,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,15,2,6,22,35,12,13,2,6,22,35,7,13,2,6,8,35,4,13,2,6,7,35,4,13,2,6,7,35,4,13,2,6,4,2,4,12,2,6,2,2,4,12,2,6,2,2,4,12,2,6,2,2,4
HP1504901_F19,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,11,5,24,4,10,21,2,5,24,4,10,21,2,5,24,4,10,21,2,5,24,4,10,21,2,5,24,4,10,21,2,5
HP1504901_F2,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,16,16,18,20,7,4,2,16,18,20,7,4,2,16,18,20,7,4,2,16,18,20,7,2,2,16,17,20,7,2,2,4,17,20,7,2,2,4
HP1504901_F20,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23,24,10,10,32,17,23
HP1504901_F23,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,20,13,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4,19,8,8,19,8,4
HP1504901_F24,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,12,24,11,10,7,34,7,24,11,10,7,34,4,24,11,10,7,34,4,24,11,10,7,34,4,24,11,10,4,34,4,24,11,10,2,34,4,24,11,10,2,34,4,24,11,10,2,34,4
HP1504901_F3,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,30,24,5,10,28,6,4,24,4,10,28,6,4,24,4,10,28,2,4
HP1504901_F4,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,4,17,27,24,9,10,2,17,4,24,9,10,2,17,4,24,9,10,2,17,4
HP1504901_F5,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,19,24,5,10,15,29,4,24,5,10,15,29,4,24,5,10,15,29,4,24,5,10,15,29,4,24,5,10,2,29,4,24,4,10,2,29,4,24,4,10,2,29,4
HP1504901_F8,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,15,27,24,9,1,18,2,27,24,4,1,18,2,27,24,4,1,2,2,27,24
HP1504901_F9,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,5,3,33,24,4,10,2,2,33,24,4,10,2,2,33
HP1504901_G10,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,33,28,14,32,14,18,7,28,14,32,14,18,7,28,14,32,14,18,4,28,14,32,14,18,2,28,14,32,14,18,2,28,14,32,14,2,2,28,4
HP1504901_G11,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,8,15,1,9,1,18,7,15,1,9,1,18,7,2,1,9,1,18,4,2,1,9,1,18,2,2,1,4,1,18,2,2,1,4,1,2,2,2,1
HP1504901_G12,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,28,29,6,17,13,2,7,29,6,17,13,2,4,29,6,17,13,2,4,29,6,17,13,2,4,29,6,17,13,2,4,29,6,17,13,2,4,29,6,17,13,2,4,29,6,17,13,2,4
HP1504901_G13,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,12,33,24,4,10,9,2,33
HP1504901_G15,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,6,24,5,10,28,12,4,24,5,10,28,12,4,24,4,10,28,12,4,24,4,10,28,2,4
HP1504901_G16,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,11,26,29,7,17,9,2,26,29,7,17,9,2,26,29,7,17,9,2,26,29,7,17,9,2,26,29,7,17,9,2,26
HP1504901_G18,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23,29,6,17,16,20,23
HP1504901_G19,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,22,24,4,10,4,30,7,24,4,10,4,30,4,24,4,10,4,30,4,24,4,10,4,30,4,24,4,10,4,30,4,24,4,10,2,30,4,24,4,10,2,30,4,24,4,10,2,30,4
HP1504901_G2,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,7,24,17,10,26,34,4,24,17,10,26,34,4,24,17,10,26,34,4,24,17,10,26,34,4,24,17,10,2,34,4,24,17,10,2,34,4,24,17,10,2,34,4
HP1504901_G20,15,3,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,15,2,13,20,18,21,13,2,13,20,18,21,13,2,13,8,18,21,13,2,13,7,18,21,13,2,13,7,18,21,13,2,13,4,18,21,12,2,13,2,18,21,12,2,13,2,2,21,12,2,13,2,2,21
HP1504901_G21,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,19,29,6,17,9,8,4,29,6,17,9,8,4,29,6,17,9,8,4,29,6,17,9,8,4,29,6,17,9,8,4,29,6,17,9,8,4,29,6,17,9,8,4
HP1504901_G24,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,8,2,17,32,11,10,7,2,17,32,11,10,7,2,17,32,11,10,4,2,17,32,11,10,2,2,17,32,11,10,2,2,17,32,11,10,2,2,4
HP1504901_G3,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,7,7,26,24,11,10,4,7,26,24,11,10,2,7,26,24,11,10,2,7,26,24,11,10,2,7,26
HP1504901_G4,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,23,10,29,12,17,10,2,4,29,12,17,10,2,4,29,12,17,4,2,4,29,12,17,2,2,4,29,12,17,2,2,4,29,12,17,2,2,4
HP1504901_G6,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,31,32,18,24,4,10,4,32,18,24,4,10,2,32,18,24,4,10,2,32,18,24,4,10,2,32,18
HP1504901_G8,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,30,29,6,17,16,5,4,29,6,17,16,5,4,29,6,17,16,5,4
HP1504901_G9,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,11,24,15,10,16,8,4,24,15,10,16,8,4,24,15,10,16,8,4,24,15,10,16,8,4,24,15,10,16,8,4,24,15,10,16,8,4,24,15,10,16,8,4
HP1504901_H1,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,25,24,10,10,6,7,4,24,10,10,6,7,4,24,10,10,6,7,4,24,10,10,6,7,4
HP1504901_H10,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,6,24,4,10,3,34,4,24,4,10,3,34,4,24,4,10,3,34,4,24,4,10,3,34,4
HP1504901_H11,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,12,24,5,10,21,12,7,24,5,10,21,12,4,24,5,10,21,12,4,24,5,10,21,12,4,24,5,10,21,12,4,24,5,10,21,12,4,24,4,10,21,12,4,24,4,10,21,2,4
HP1504901_H12,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,30,8,23,24,15,10,2,8,23
HP1504901_H14,15,3,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,15,2,13,10,9,6,13,2,13,10,9,6,13,2,13,10,9,6,13,2,13,10,9,6,13,2,13,10,9,6,13,2,13,4,2,4,12,2,13,2,2,4,12,2,13,2,2,4,12,2,13,2,2,4
HP1504901_H16,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,16,4,21,8,18,24,2,4,21,8,18,24,2,4,21,8,18,24,2,4,19,8,18,2,2,4,19,8,18,2,2,4,19,8,2,2,2,4
HP1504901_H17,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,30,20,26,29,6,17,2,20,26
HP1504901_H18,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32,29,6,17,6,7,32
HP1504901_H19,13,3,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,13,2,13,21,33,29,12,2,13,21,33,29,12,2,13,21,33,29,12,2,13,21,33,29
HP1504901_H2,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,24,13,29,32,4,17,2,13,29,32,4,17,2,13,29,32,4,17,2,13,29
HP1504901_H22,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,25,29,6,17,4,2,4,29,6,17,2,2,4,29,6,17,2,2,4,29,6,17,2,2,4
HP1504901_H4,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,16,24,11,10,28,5,4,24,11,10,28,5,4
HP1504901_H5,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,22,29,6,17,29,31,7,29,6,17,29,31,4,29,6,17,29,31,4,29,6,17,29,31,4,29,6,17,29,31,4,29,6,17,29,31,4,29,6,17,29,31,4,29,6,17,29,31,4
HP1504901_H6,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33,24,4,10,3,27,33
HP1504901_I10,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,28,9,1,18,11,7,7,9,1,18,11,7,4,9,1,18,11,7,4,9,1,18,11,7,4,9,1,18,11,7,4,9,1,18,11,7,4,4,1,18,11,7,4,4,1,2,11,7,4
HP1504901_I12,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,15,25,32,5,13,23,2,25,32,5,13,23,2,4,32,5,13,23,2,4,32,4,13,23,2,4,32,4,13,23,2,4
HP1504901_I13,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,22,32,14,18,24,12,7,32,14,18,24,12,4,32,14,18,24,12,4,32,14,18,24,12,4,32,14,18,24,12,4,32,14,18,2,12,4,32,14,18,2,12,4,32,14,2,2,2,4
