cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1504101T2D_E4,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,27,18,16,14,2,6,1,18,12,14,2,6,1,18,7,12,2,6,1,18,7,12,2,6,1,18,7,12,2,6,1,18,4
HP1504101T2D_E6,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,4,18,13,10,10,1,1,18,13
HP1504101T2D_E7,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,34,11,25,13,2,6,1,11,25,13,2,6,1,1,25,13,2,6,1,1,25,12,2,6,1,1,25,12,2,6,1,1,25,12,2,6,1,1,25
HP1504101T2D_E8,13,3,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,15,35,13,2,6,25,1,35,13,2,6,1,1,35,13,2,6,1,1,35,13,2,6,1,1,7,12,2,6,1,1,7,12,2,6,1,1,7,12,2,6,1,1,4
HP1504101T2D_E9,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,35,10,6,13,2,6,1,10,6,13,2,6,1,10,6,13,2,6,1,10,6,12,2,6,1,10,6,12,2,6,1,10,6,12,2,6,1,10,6
HP1504101T2D_F1,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,14,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,5,19,8,8,10,29,4
HP1504101T2D_F10,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,21,10,5,1,11,1,4
HP1504101T2D_F11,13,3,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,30,34,32,13,2,6,1,34,32,13,2,6,1,34,32,13,2,6,1,34,32,12,2,6,1,34,7,12,2,6,1,34,7,12,2,6,1,34,4
HP1504101T2D_F12,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24,10,11,1,5,5,24
HP1504101T2D_F13,13,3,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,35,13,2,6,7,1,7,12,2,6,7,1,7,12,2,6,7,1,7,12,2,6,7,1,4
HP1504101T2D_F14,13,3,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,13,2,6,29,27,26,12,2,6,29,27,26,12,2,6,29,27,26,12,2,6,1,27,26
HP1504101T2D_F15,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1,10,4,1,10,7,1
HP1504101T2D_F16,13,3,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,35,19,13,2,6,12,1,19,13,2,6,12,1,19,13,2,6,12,1,19,13,2,6,12,1,7,12,2,6,12,1,7,12,2,6,12,1,7,12,2,6,1,1,4
HP1504101T2D_F17,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,18,17,20,7,7,10,4
HP1504101T2D_F18,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,12,30,14,15,3,17,7,30,14,15,3,1,7,30,14,15,3,1,7,30,14,15,3,1,4
HP1504101T2D_F19,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,31,7,29,10,5,1,1,7,29,10,5,1,1,7,29,10,5,1,1,7,29
HP1504101T2D_F2,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,24,29,31,13,2,6,1,29,31,13,2,6,1,29,31,13,2,6,1,29,31,12,2,6,1,29,7,12,2,6,1,29,7,12,2,6,1,29,4
HP1504101T2D_F20,13,3,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,13,2,6,4,22,24,12,2,6,4,22,24,12,2,6,4,22,24,12,2,6,1,22,24
HP1504101T2D_F22,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,14,10,5,1,13,26,12,10,5,1,13,26,7,10,5,1,13,26,7,10,5,1,13,26,7,10,5,1,13,26,4
HP1504101T2D_F3,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,24,18,27,10,15,1,1,18,27,10,15,1,1,18,27,10,15,1,1,18,27,10,15,1,1,18,27,10,15,1,1,18,27,10,15,1,1,18,27
HP1504101T2D_F7,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,29,27,18,10,10,4,1,27,4
HP1504101T2D_G1,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24,10,10,1,14,16,24
HP1504101T2D_G10,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,24,22,3,10,15,1,1,22,3,10,15,1,1,22,3,10,15,1,1,22,3,10,15,1,1,22,3,10,15,1,1,22,3,10,15,1,1,22,3
HP1504101T2D_G12,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,4,32,5,10,15,1,1,1,4
HP1504101T2D_G14,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6,10,10,1,18,27,6
HP1504101T2D_G16,13,3,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,34,3,22,13,2,6,1,3,22,13,2,6,1,3,22,13,2,6,1,3,22,12,2,6,1,3,22,12,2,6,1,3,22,12,2,6,1,3,22
HP1504101T2D_G17,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,30,26,10,11,1,24,1,26,10,11,1,1,1,26,10,11,1,1,1,26,10,11,1,1,1,26,10,11,1,1,1,26,10,11,1,1,1,26,10,11,1,1,1,26
HP1504101T2D_G19,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17,10,17,1,7,8,17
HP1504101T2D_G2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,28,2,10,15,1,5,1,2,10,15,1,5,1,2,10,15,1,5,1,2,10,15,1,5,1,2,10,15,1,5,1,2,10,15,1,5,1,2,10,15,1,5,1,2
HP1504101T2D_G21,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,13,2,6,20,16,17,12,2,6,20,16,17,12,2,6,20,16,17,12,2,6,20,16,17
HP1504101T2D_G22,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,25,5,30,10,15,1,1,5,30,10,15,1,1,5,30,10,15,1,1,5,30,10,15,1,1,5,30,10,15,1,1,5,30,10,15,1,1,5,30
HP1504101T2D_G23,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29,10,4,1,15,34,29
HP1504101T2D_G24,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,19,10,10,1,15,16,7,10,10,1,15,16,7,10,10,1,15,16,7,10,10,1,15,16,4
HP1504101T2D_G3,13,3,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,13,2,6,21,1,22,12,2,6,21,1,22,12,2,6,21,1,22,12,2,6,21,1,22
HP1504101T2D_G4,13,3,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,6,27,31,13,2,6,1,27,31,13,2,6,1,27,31,12,2,6,1,27,7,12,2,6,1,27,7,12,2,6,1,27,4
HP1504101T2D_G8,13,3,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,13,2,6,10,21,28,12,2,6,10,21,28,12,2,6,10,21,28,12,2,6,10,21,28
HP1504101T2D_G9,14,3,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,12,14,2,6,9,8,7,12,2,6,9,8,7,12,2,6,9,8,7,12,2,6,9,8,4
HP1504101T2D_H1,13,3,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,19,34,13,2,6,28,1,34,13,2,6,28,1,34,13,2,6,28,1,34,13,2,6,28,1,7,12,2,6,28,1,7,12,2,6,28,1,7,12,2,6,28,1,4
HP1504101T2D_H14,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,35,33,33,13,2,6,1,33,33,13,2,6,1,33,33,13,2,6,1,33,33,12,2,6,1,33,7,12,2,6,1,33,7,12,2,6,1,1,4
HP1504101T2D_H15,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,15,13,10,10,1,17,1,13,10,10,1,17,1,13,10,10,1,17,1,13,10,10,1,17,1,13,10,10,1,17,1,13,10,10,1,17,1,13,10,10,1,17,1,13
HP1504101T2D_H17,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,16,1,14,20,23,11,1,1,14,20,23,11,1,1,14,20,23,11,1,1,14,20,23
HP1504101T2D_H18,9,19,2,10,11,31,9,19,2,10,11,31,9,18,2,10,11,31,9,18,2,10,11,31,9,18,2,10,11,31,9,18,2,10,11,31,9,18,2,10,11,31,9,18,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,11,31,9,16,2,10,1,31,9,16,2,10,1,31,4,1,2,10,1,7,4,1,2,10,1,7,4,1,2,10,1,4
HP1504101T2D_H2,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,28,26,10,4,1,25,1,26,10,4,1,1,1,26,10,4,1,1,1,26,10,4,1,1,1,26,10,4,1,1,1,26,10,4,1,1,1,26,10,4,1,1,1,26
HP1504101T2D_H20,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,19,10,5,1,14,20,7,10,5,1,14,20,7,10,5,1,14,20,7,10,5,1,14,20,4
HP1504101T2D_H21,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,9,34,10,17,1,14,1,34,10,17,1,14,1,34,10,17,1,14,1,34,10,17,1,14,1,7,10,17,1,14,1,7,10,17,1,14,1,7,10,17,1,14,1,4
HP1504101T2D_H22,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,6,2,20,10,11,1,1,2,20,10,11,1,1,2,20,10,11,1,1,2,20,10,11,1,1,2,20,10,11,1,1,2,20
HP1504101T2D_H23,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,14,24,22,12,12,15,1,24,22,12,12,15,1,24,22,12,12,15,1,24,22,12,12,15,1,24,22,12,12,15,1,24,22,12,12,15,1,24,22,12,12,15,1,24
HP1504101T2D_H24,13,3,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,9,22,13,2,6,18,1,22,13,2,6,18,1,22,13,2,6,18,1,22,13,2,6,18,1,22,12,2,6,18,1,22,12,2,6,18,1,22,12,2,6,18,1,22
HP1504101T2D_H4,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,32,5,10,5,1,14,1,4
