cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,Garbage3-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,Garbage3-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,Garbage3-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,Garbage3-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,Garbage3-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,Garbage3-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,Garbage3-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,Garbage3-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,Garbage3-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,Garbage3-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,Garbage3-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,Garbage3-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,Garbage3-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,Garbage3-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,Garbage3-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,Garbage3-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,Garbage3-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,Garbage3-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,Garbage3-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,Garbage3-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100,Garbage3-100
HP1504101T2D_F18,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,24,16,3,17,15,16,3,16,3,17,15,16,3,16,3,17,4,16,1,16,1
HP1504101T2D_F19,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,3,1,6,7,2,15,1,1,6,7,2,3,1,1,6,7,2,3,1,1,6,7,2,1,1,1
HP1504101T2D_F2,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,15,1,17,22,9,3,13,1,17,22,9,3,13,1,17,22,9,3,13,1,17,22,9,3,13,1,17,22,9,3,13,1,17,22,9,3,13,1,17,22,9,3,13,1,1,22,9,3,13,1,1,22,9,3,13,1,1,22,9,3,13,1,1,22
HP1504101T2D_F20,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,6,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,6,9,6,9,3,13,3,9,6,9,3,13,3,9,6,9,3,13,1,9,6
HP1504101T2D_F22,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,9,6,7,2,25,1,2,6,7,2,25,1,1,6,7,2,3,1,1,6,7,2,3,1,1,6,7,2,1,1,1
HP1504101T2D_F3,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,10,20,10,6,17,2,3,20,10,6,17,2,1,1,10
HP1504101T2D_F7,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,13,5,11,6,22,2,3,5,11,6,22,2,3,5,11,6,22,2,1,5,11
HP1504101T2D_G1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,8,1,6,22,2,22,1,1,6,22,2,22,1,1,6,22,2,22,1,1,6,22,2,1,1,1
HP1504101T2D_G10,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,13,6,17,2,24,18,2,6,17,2,24,18,1,6,17,2,3,18,1,6,17,2,3,18,1,6,17,2,1,1,1
HP1504101T2D_G12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,6,19,12,6,17,2,3,19,12,6,17,2,3,19,12,6,17,2,1,19,12
HP1504101T2D_G14,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,25,1,6,22,2,11,1,1,6,22,2,11,1,1,6,22,2,11,1,1,6,22,2,11,1,1
HP1504101T2D_G16,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,6,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,10,6,22,9,3,13,3,6,22,9,3,13,1,6,22
HP1504101T2D_G17,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,18,7,5,6,23,2,3,7,5,6,23,2,1,7,5
HP1504101T2D_G19,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,9,6,16,2,16,17,2,6,16,2,16,1,1,6,16,2,16,1,1,6,16,2,16,1,1,6,16,2,16,1,1
HP1504101T2D_G2,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,20,9,1,6,17,2,1,9,1
HP1504101T2D_G21,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,8,13,25,9,3,13,3,1,1,9,3,13,1,1,1
HP1504101T2D_G22,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,9,6,17,2,19,12,2,6,17,2,19,12,1,6,17,2,19,12,1,6,17,2,19,1,1,6,17,2,19,1,1
HP1504101T2D_G23,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,6,19,1,6,5,2,3,19,1,6,5,2,3,19,1,6,5,2,1,19,1
HP1504101T2D_G24,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,8,21,12,6,22,2,3,21,12,6,22,2,1,21,12
HP1504101T2D_G3,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,6,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,25,18,23,9,3,13,3,18,23,9,3,13,3,18,23,9,3,13,1,1,1
HP1504101T2D_G4,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,6,13,22,14,7,9,3,13,22,14,7,9,3,13,22,14,7,9,3,13,22,14,7,9,3,13,22,14,7,9,3,13,22,14,7,9,3,13,22,14,2,9,3,13,22,14,1,9,3,13,22,14,1,9,3,13,22,14,1,9,3,13,1,14,1
HP1504101T2D_G8,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,6,13,24,14,13,9,3,13,24,14,13,9,3,13,24,14,13,9,3,13,24,14,13,9,3,13,24,14,13,9,3,13,24,14,13,9,3,13,24,14,2,9,3,13,24,14,1,9,3,13,3,14,1,9,3,13,3,14,1,9,3,13,1,14,1
HP1504101T2D_G9,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,6,13,15,6,13,9,3,13,15,6,13,9,3,13,15,6,13,9,3,13,15,6,13,9,3,13,15,6,13,9,3,13,15,6,13,9,3,13,15,6,2,9,3,13,15,6,1,9,3,13,3,6,1,9,3,13,3,6,1,9,3,13,1,6,1
HP1504101T2D_H1,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,6,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,7,9,5,9,3,13,3,9,5,9,3,13,3,9,5,9,3,13,1,9,5
HP1504101T2D_H14,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,9,9,3,13,19,7,2,9,3,13,19,7,1,9,3,13,19,7,1,9,3,13,19,7,1,9,3,13,19,7,1
HP1504101T2D_H15,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,22,10,6,22,2,16,1,10,6,22,2,16,1,10,6,22,2,16,1,10,6,22,2,16,1,10
HP1504101T2D_H17,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,8,19,21,6,18,2,3,19,21,6,18,2,1,19,21
HP1504101T2D_H18,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,23,6,8,2,18,7,1,6,8
HP1504101T2D_H2,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,2,10,6,5,2,5,1,10,6,5,2,5,1,10,6,5,2,5,1,10,6,5,2,1,1,10
HP1504101T2D_H20,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16,6,7,2,4,21,16
HP1504101T2D_H21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,2,21,6,16,2,22,1,21,6,16,2,22,1,21,6,16,2,22,1,21,6,16,2,1,1,21
HP1504101T2D_H22,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,23,3,6,23,2,1,1,1
HP1504101T2D_H23,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,15,13,14,4,9,8,14,13,14,4,9,8
HP1504101T2D_H24,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,6,13,5,12,7,9,3,13,5,12,7,9,3,13,5,12,7,9,3,13,5,12,7,9,3,13,5,12,7,9,3,13,5,12,7,9,3,13,5,12,2,9,3,13,5,12,1,9,3,13,5,12,1,9,3,13,5,1,1,9,3,13,1,1,1
HP1504101T2D_H4,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,3,18,6,7,2,11,1,18,6,7,2,11,1,18,6,7,2,11,1,18,6,7,2,11,1,1
HP1504101T2D_H5,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,25,11,18,13,10,6,3,11,18,13,10,6,3,11,18,13,10,6,1,1,1
HP1504101T2D_H6,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,18,6,13,14,9,10,1
HP1504101T2D_H7,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,20,5,15,16,19,5,1,5,4,16,19,5,1
HP1504101T2D_H9,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,15,1,18,6,22,2,3,1,18,6,22,2,3,1,18,6,22,2,1,1,1
HP1504101T2D_I1,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,11,21,5,18,3,1,1,21
HP1504101T2D_I10,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,6,13,20,25,13,9,3,13,20,25,13,9,3,13,20,25,13,9,3,13,20,25,13,9,3,13,20,25,13,9,3,13,20,25,13,9,3,13,20,25,2,9,3,13,20,1,1,9,3,13,20,1,1,9,3,13,20,1,1,9,3,13,1,1,1
HP1504101T2D_I14,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,22,18,18,6,7,2,1,1,1
HP1504101T2D_I15,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,6,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,7,21,24,9,3,13,3,21,24,9,3,13,3,21,24,9,3,13,1,21,1
HP1504101T2D_I16,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,6,13,24,22,19,9,3,13,24,22,19,9,3,13,24,22,19,9,3,13,24,22,19,9,3,13,24,22,19,9,3,13,24,22,19,9,3,13,24,22,19,9,3,13,24,1,1,9,3,13,3,1,1,9,3,13,3,1,1,9,3,13,1,1,1
HP1504101T2D_I17,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,7,21,15,6,16,2,3,21,1,6,16,2,3,21,1,6,16,2,1,21,1
HP1504101T2D_I18,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,2,6,7,2,14,7,1,6,7,2,14,7,1,6,7,2,14,7,1,6,7,2,14,7,1
HP1504101T2D_I2,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,25,16,5,18,17,3,3,16,5,18,17,3,3,16,5,18,17,3,1,16,5
HP1504101T2D_I20,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,22,20,24,6,23,2,1,1,1
HP1504101T2D_I22,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6,6,7,2,11,19,6
