"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"human2_lib2.final_cell_0106",12,11,4,11,12,6,12,12,8,13,12,8,14,14,8,14,15,9,14,15,9,15,16,4,15,16,7,16,16,7,15,16,6,15,15,7,15,15,6,15,15,6,15,15,6,16,15,7,16,15,7,15,15,7,15,15,8,16,15,8,16,15,8,16,15,8,16,15,9,"human2_lib2.final_cell_0106"
"human2_lib2.final_cell_0107",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0107"
"human2_lib2.final_cell_0108",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0108"
"human2_lib2.final_cell_0109",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0109"
"human2_lib2.final_cell_0110",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0110"
"human2_lib2.final_cell_0111",1,3,4,2,2,6,17,1,8,17,2,8,18,5,8,18,4,9,18,4,9,19,18,9,19,18,2,20,18,2,21,18,2,20,19,2,20,22,2,20,22,2,20,22,2,20,22,2,20,22,2,22,22,2,23,22,15,23,22,15,23,22,15,24,23,15,24,25,13,"human2_lib2.final_cell_0111"
"human2_lib2.final_cell_0112",8,7,8,8,8,9,8,8,12,9,8,12,8,8,12,8,8,13,8,8,13,9,8,13,9,8,16,13,8,16,12,8,16,12,8,16,12,13,16,12,13,8,12,13,8,12,13,8,12,13,8,12,13,8,12,13,9,12,13,9,12,13,9,13,13,9,13,20,10,"human2_lib2.final_cell_0112"
"human2_lib2.final_cell_0113",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0113"
"human2_lib2.final_cell_0114",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0114"
"human2_lib2.final_cell_0115",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0115"
"human2_lib2.final_cell_0116",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0116"
"human2_lib2.final_cell_0117",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0117"
"human2_lib2.final_cell_0118",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0118"
"human2_lib2.final_cell_0119",8,7,8,8,8,9,8,8,12,9,8,12,8,8,12,8,8,13,8,8,13,9,8,13,9,8,16,13,8,16,12,8,16,12,8,16,12,13,16,12,13,8,12,13,8,12,13,8,12,13,8,12,13,8,12,13,9,12,13,9,12,13,9,13,13,9,13,20,10,"human2_lib2.final_cell_0119"
"human2_lib2.final_cell_0120",13,13,11,15,14,3,16,14,5,16,15,5,17,17,5,17,19,5,17,19,5,18,19,5,18,19,8,19,19,8,20,20,8,22,21,8,22,23,8,22,23,10,22,23,12,23,23,12,23,23,12,24,23,12,25,23,12,26,23,12,26,23,12,27,24,12,27,26,14,"human2_lib2.final_cell_0120"
"human2_lib2.final_cell_0121",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0121"
"human2_lib2.final_cell_0122",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0122"
"human2_lib2.final_cell_0123",10,9,9,10,10,10,10,10,13,11,10,13,12,12,13,12,13,14,12,13,14,13,13,14,13,13,17,12,13,17,11,13,17,11,13,17,11,11,17,11,11,18,11,11,20,11,11,20,11,11,20,11,11,20,11,11,20,11,11,20,11,11,20,12,11,20,12,11,21,"human2_lib2.final_cell_0123"
"human2_lib2.final_cell_0124",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0124"
"human2_lib2.final_cell_0125",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0125"
"human2_lib2.final_cell_0126",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0126"
"human2_lib2.final_cell_0127",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0127"
"human2_lib2.final_cell_0128",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0128"
"human2_lib2.final_cell_0129",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0129"
"human2_lib2.final_cell_0130",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0130"
"human2_lib2.final_cell_0131",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0131"
"human2_lib2.final_cell_0132",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0132"
"human2_lib2.final_cell_0133",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0133"
"human2_lib2.final_cell_0134",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0134"
"human2_lib2.final_cell_0135",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0135"
"human2_lib2.final_cell_0136",4,5,6,4,5,7,3,5,10,2,5,10,10,9,10,10,10,11,10,10,11,10,9,11,11,10,3,8,9,3,9,10,3,9,10,3,8,7,3,7,7,19,8,7,21,9,7,19,9,7,19,9,7,19,8,8,18,8,7,18,8,7,18,9,7,18,9,7,20,"human2_lib2.final_cell_0136"
"human2_lib2.final_cell_0137",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0137"
"human2_lib2.final_cell_0138",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0138"
"human2_lib2.final_cell_0139",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0139"
"human2_lib2.final_cell_0140",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0140"
"human2_lib2.final_cell_0141",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0141"
"human2_lib2.final_cell_0142",6,9,1,6,10,1,4,10,2,3,10,2,2,12,2,2,13,2,2,13,2,6,13,2,6,13,15,6,13,15,6,13,15,6,13,14,6,11,14,6,11,16,6,11,18,6,11,18,5,11,18,6,11,18,6,11,19,4,11,19,11,11,19,12,11,19,12,11,19,"human2_lib2.final_cell_0142"
"human2_lib2.final_cell_0143",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0143"
"human2_lib2.final_cell_0144",13,13,11,15,14,3,16,14,5,16,15,5,17,17,5,17,19,5,17,19,5,18,19,5,18,19,8,19,19,8,20,20,8,22,21,8,22,23,8,22,23,10,22,23,12,23,23,12,23,23,12,24,23,12,25,23,12,26,23,12,26,23,12,27,24,12,27,26,14,"human2_lib2.final_cell_0144"
"human2_lib2.final_cell_0145",8,7,8,8,8,9,8,8,12,9,8,12,8,8,12,8,8,13,8,8,13,9,8,13,9,8,16,13,8,16,12,8,16,12,8,16,12,13,16,12,13,8,12,13,8,12,13,8,12,13,8,12,13,8,12,13,9,12,13,9,12,13,9,13,13,9,13,20,10,"human2_lib2.final_cell_0145"
"human2_lib2.final_cell_0146",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0146"
"human2_lib2.final_cell_0147",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0147"
"human2_lib2.final_cell_0148",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0148"
"human2_lib2.final_cell_0149",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0149"
"human2_lib2.final_cell_0150",13,13,11,15,14,3,16,14,5,16,15,5,17,17,5,17,19,5,17,19,5,18,19,5,18,19,8,19,19,8,20,20,8,22,21,8,22,23,8,22,23,10,22,23,12,23,23,12,23,23,12,24,23,12,25,23,12,26,23,12,26,23,12,27,24,12,27,26,14,"human2_lib2.final_cell_0150"
"human2_lib2.final_cell_0151",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0151"
"human2_lib2.final_cell_0152",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0152"
"human2_lib2.final_cell_0153",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0153"
"human2_lib2.final_cell_0154",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0154"
"human2_lib2.final_cell_0155",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0155"
"human2_lib2.final_cell_0156",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0156"
"human2_lib2.final_cell_0157",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0157"
"human2_lib2.final_cell_0158",4,5,6,4,5,7,3,5,10,2,5,10,10,9,10,10,10,11,10,10,11,10,9,11,11,10,3,8,9,3,9,10,3,9,10,3,8,7,3,7,7,19,8,7,21,9,7,19,9,7,19,9,7,19,8,8,18,8,7,18,8,7,18,9,7,18,9,7,20,"human2_lib2.final_cell_0158"
"human2_lib2.final_cell_0159",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0159"
"human2_lib2.final_cell_0160",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0160"
"human2_lib2.final_cell_0161",4,5,6,4,5,7,3,5,10,2,5,10,10,9,10,10,10,11,10,10,11,10,9,11,11,10,3,8,9,3,9,10,3,9,10,3,8,7,3,7,7,19,8,7,21,9,7,19,9,7,19,9,7,19,8,8,18,8,7,18,8,7,18,9,7,18,9,7,20,"human2_lib2.final_cell_0161"
"human2_lib2.final_cell_0162",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0162"
"human2_lib2.final_cell_0163",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0163"
"human2_lib2.final_cell_0164",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0164"
"human2_lib2.final_cell_0165",6,1,1,6,4,1,4,3,2,3,3,2,2,2,2,2,12,2,2,12,2,12,12,2,12,12,15,10,12,15,10,11,15,10,11,14,9,9,14,9,9,16,9,9,18,10,9,18,10,9,18,10,9,18,9,9,19,9,9,19,9,9,19,10,10,19,10,10,19,"human2_lib2.final_cell_0165"
"human2_lib2.final_cell_0166",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0166"
"human2_lib2.final_cell_0167",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0167"
"human2_lib2.final_cell_0168",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0168"
"human2_lib2.final_cell_0169",3,12,5,14,13,5,11,13,3,12,13,3,13,15,3,13,16,3,13,16,3,14,14,3,14,14,6,14,14,6,13,14,7,13,16,6,13,16,7,13,16,7,13,16,7,13,16,5,13,16,5,20,16,5,21,16,6,22,16,6,22,16,6,23,17,6,23,16,7,"human2_lib2.final_cell_0169"
"human2_lib2.final_cell_0170",1,3,4,2,2,6,17,1,8,17,2,8,18,5,8,18,18,9,18,18,9,19,18,9,19,18,2,20,18,2,21,18,2,20,19,2,20,22,2,20,22,2,20,22,2,20,22,2,20,22,2,22,22,2,23,22,15,23,22,15,23,22,15,24,23,15,24,25,13,"human2_lib2.final_cell_0170"
"human2_lib2.final_cell_0171",10,9,4,10,10,6,10,10,8,11,10,8,12,12,8,12,13,9,12,13,9,13,13,9,13,13,2,12,13,2,11,13,2,11,13,2,11,11,2,11,11,2,11,11,2,11,11,2,11,11,2,11,11,2,11,11,15,11,11,15,11,11,15,12,11,15,12,11,13,"human2_lib2.final_cell_0171"
"human2_lib2.final_cell_0172",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0172"
"human2_lib2.final_cell_0173",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0173"
"human2_lib2.final_cell_0174",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0174"
"human2_lib2.final_cell_0175",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0175"
"human2_lib2.final_cell_0176",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0176"
"human2_lib2.final_cell_0177",4,5,6,4,5,7,3,5,10,2,5,10,10,9,10,10,10,11,10,10,11,10,9,11,11,10,3,8,9,3,9,10,3,9,10,3,8,7,3,7,7,19,8,7,21,9,7,19,9,7,19,9,7,19,8,8,18,8,7,18,8,7,18,9,7,18,9,7,20,"human2_lib2.final_cell_0177"
"human2_lib2.final_cell_0178",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0178"
"human2_lib2.final_cell_0179",1,3,4,2,2,6,2,1,8,6,2,8,5,5,8,5,4,9,5,4,9,4,4,9,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,15,3,4,15,3,4,15,3,4,15,3,3,13,"human2_lib2.final_cell_0179"
"human2_lib2.final_cell_0180",8,7,8,8,8,9,8,8,12,9,8,12,8,8,12,8,8,13,8,8,13,9,8,13,9,8,16,13,8,16,12,8,16,12,8,16,12,13,16,12,13,8,12,13,8,12,13,8,12,13,8,12,13,8,12,13,9,12,13,9,12,13,9,13,13,9,13,20,10,"human2_lib2.final_cell_0180"
"human2_lib2.final_cell_0181",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0181"
"human2_lib2.final_cell_0182",10,9,1,10,10,1,10,10,7,11,10,7,12,12,7,12,13,8,12,13,8,13,13,8,13,13,4,12,13,4,11,13,4,11,13,4,11,11,4,11,11,3,11,11,3,11,11,3,11,11,3,11,11,3,11,11,4,11,11,4,11,11,4,12,11,4,12,11,4,"human2_lib2.final_cell_0182"
"human2_lib2.final_cell_0183",12,11,4,11,12,12,12,12,4,13,12,4,14,14,4,14,15,4,14,15,4,15,16,4,15,16,7,16,16,7,15,16,6,15,15,7,15,15,6,15,15,6,15,15,6,16,15,7,16,15,7,15,15,7,15,15,8,16,15,8,16,15,8,16,15,8,16,15,9,"human2_lib2.final_cell_0183"
"human2_lib2.final_cell_0184",7,6,7,7,7,8,7,7,11,7,7,11,6,6,11,6,6,12,6,5,12,5,6,12,5,6,13,5,5,13,5,6,13,5,6,13,5,6,13,5,5,15,5,5,16,5,5,16,6,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,6,16,5,5,16,"human2_lib2.final_cell_0184"
