"511",1,3,3,10,4,4,2,11,3,14,18,19,6,6,8,6,23,9,8,29,28,13,15,10,11,10,"HP1504101T2D_P18"
"512",1,3,3,10,4,4,2,11,3,14,18,19,6,6,8,6,23,9,8,29,28,13,15,10,11,10,"HP1504101T2D_P2"
"513",1,3,3,10,4,4,2,11,3,14,18,19,6,6,8,6,23,9,8,29,28,13,15,10,11,10,"HP1504101T2D_P21"
"514",1,3,3,10,4,4,2,11,3,14,18,19,6,6,8,6,23,9,8,29,28,13,15,10,11,10,"HP1504101T2D_P22"
"515",9,7,11,4,7,8,9,8,11,3,3,4,14,13,13,9,8,14,16,7,9,16,17,15,19,13,"HP1504101T2D_P24"
"516",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504101T2D_P3"
"517",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504101T2D_P5"
"518",1,3,3,10,4,4,2,11,3,14,18,19,6,6,8,6,23,9,8,29,28,13,15,10,11,10,"HP1504101T2D_P7"
"519",9,7,11,4,7,8,9,8,11,3,3,4,14,13,13,9,8,14,16,7,9,16,17,15,19,13,"HP1504101T2D_P9"
"520",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_A10"
"521",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_A14"
"522",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_A16"
"523",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_A19"
"524",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_A2"
"525",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_A21"
"526",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_A22"
"527",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_A23"
"528",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_A3"
"529",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,16,9,9,16,17,15,19,13,"HP1504901_A5"
"530",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_A9"
"531",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B1"
"532",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_B10"
"533",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_B11"
"534",5,11,10,8,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_B13"
"535",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_B14"
"536",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B15"
"537",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B16"
"538",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B18"
"539",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,16,17,15,19,15,"HP1504901_B20"
"540",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B21"
"541",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_B22"
"542",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,8,13,13,9,9,18,19,13,19,15,"HP1504901_B23"
"543",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_B24"
"544",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_B3"
"545",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_B4"
"546",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_B6"
"547",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,27,27,25,27,30,29,28,27,25,"HP1504901_B7"
"548",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,16,9,9,16,17,15,19,13,"HP1504901_B8"
"549",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_B9"
"550",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_C10"
"551",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_C11"
"552",7,11,12,13,11,10,13,17,18,15,10,20,22,7,10,8,16,10,10,19,16,11,29,25,28,24,"HP1504901_C13"
"553",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_C14"
"554",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_C16"
"555",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_C17"
"556",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_C2"
"557",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_C22"
"558",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,8,15,13,9,9,18,17,13,19,15,"HP1504901_C23"
"559",7,11,12,13,11,10,13,9,18,12,10,8,22,18,10,8,16,23,28,19,22,14,32,29,34,32,"HP1504901_D1"
"560",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D12"
"561",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,11,12,22,20,18,22,21,"HP1504901_D13"
"562",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D14"
"563",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D15"
"564",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D16"
"565",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D17"
"566",7,11,12,13,11,10,13,9,1,15,10,20,22,7,10,8,26,10,10,19,16,11,31,27,32,31,"HP1504901_D18"
"567",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D2"
"568",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D21"
"569",1,3,12,13,11,10,13,9,1,15,19,20,22,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D22"
"570",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D23"
"571",9,7,11,4,7,8,9,8,11,3,3,4,13,12,14,10,7,13,13,14,15,18,19,13,16,15,"HP1504901_D24"
"572",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_D5"
"573",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_D6"
"574",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,21,25,25,27,27,26,20,30,29,"HP1504901_D7"
"575",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,7,13,13,9,15,18,19,13,16,15,"HP1504901_D9"
"576",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,27,27,25,27,30,29,28,27,25,"HP1504901_E10"
"577",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_E12"
"578",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_E14"
"579",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_E16"
"580",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_E18"
"581",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_E2"
"582",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_E21"
"583",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_E23"
"584",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_E24"
"585",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_E6"
"586",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_E9"
"587",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_F1"
"588",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F10"
"589",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_F11"
"590",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_F12"
"591",5,6,10,8,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_F13"
"592",7,11,12,13,11,10,13,9,18,15,10,20,22,7,10,8,16,10,10,19,16,11,29,25,28,24,"HP1504901_F14"
"593",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,8,15,13,9,9,18,17,13,19,15,"HP1504901_F15"
"594",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_F16"
"595",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_F17"
"596",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,19,13,19,15,"HP1504901_F18"
"597",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F19"
"598",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,18,"HP1504901_F2"
"599",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F20"
"600",8,5,7,1,8,7,8,12,12,4,4,5,15,15,16,11,9,16,17,10,11,21,22,17,21,20,"HP1504901_F23"
"601",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F24"
"602",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F3"
"603",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F4"
"604",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F5"
"605",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_F8"
"606",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_F9"
"607",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_G10"
"608",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_G11"
"609",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_G12"
"610",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,16,10,10,15,16,11,29,25,28,24,"HP1504901_G13"
"611",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_G15"
"612",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,27,27,25,25,30,26,28,27,29,"HP1504901_G16"
"613",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_G18"
"614",1,3,12,13,11,10,13,9,1,15,19,20,22,7,10,8,16,10,10,15,16,11,29,25,28,24,"HP1504901_G19"
"615",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_G2"
"616",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,7,13,13,9,15,18,19,13,16,15,"HP1504901_G20"
"617",5,6,10,8,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_G21"
"618",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_G24"
"619",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_G3"
"620",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_G4"
"621",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_G6"
"622",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_G8"
"623",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_G9"
"624",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H1"
"625",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H10"
"626",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H11"
"627",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H12"
"628",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,7,13,13,9,15,18,19,13,16,15,"HP1504901_H14"
"629",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,11,12,22,21,9,8,21,"HP1504901_H16"
"630",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_H17"
"631",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,21,25,25,27,27,26,20,30,29,"HP1504901_H18"
"632",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,16,9,9,16,17,15,19,13,"HP1504901_H19"
"633",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_H2"
"634",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_H22"
"635",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H4"
"636",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_H5"
"637",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_H6"
"638",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_I10"
"639",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_I12"
"640",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_I13"
"641",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_I17"
"642",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_I18"
"643",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_I19"
"644",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I2"
"645",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I21"
"646",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_I22"
"647",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I23"
"648",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I24"
"649",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I3"
"650",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,18,"HP1504901_I7"
"651",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_I8"
"652",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_J12"
"653",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_J15"
"654",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J17"
"655",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_J18"
"656",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J20"
"657",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J22"
"658",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J23"
"659",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_J24"
"660",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_J3"
"661",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_J4"
"662",4,4,6,3,3,6,7,1,9,1,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_J5"
"663",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J6"
"664",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_J7"
"665",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_J8"
"666",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_J9"
"667",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_K1"
"668",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_K12"
"669",9,7,11,4,7,8,9,8,11,3,3,4,13,12,14,10,7,13,13,14,9,18,19,13,19,15,"HP1504901_K14"
"670",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_K19"
"671",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_K20"
"672",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_K22"
"673",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_K23"
"674",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_K5"
"675",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_K6"
"676",1,3,12,13,11,10,13,9,18,15,10,20,22,7,10,8,16,10,10,19,16,31,32,29,28,32,"HP1504901_L1"
"677",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_L13"
"678",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_L14"
"679",4,4,6,3,3,6,7,1,9,1,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_L16"
"680",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_L17"
"681",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_L18"
"682",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_L20"
"683",1,3,12,13,11,10,13,9,1,15,10,20,22,7,10,8,16,10,10,15,16,11,29,25,28,24,"HP1504901_L21"
"684",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_L22"
"685",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_L24"
"686",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,16,9,9,16,17,15,19,13,"HP1504901_L3"
"687",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_L8"
"688",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,10,7,15,13,9,9,18,19,13,16,15,"HP1504901_L9"
"689",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_M11"
"690",7,11,12,8,11,10,13,17,18,12,10,8,22,18,24,18,16,27,28,18,22,31,32,29,34,32,"HP1504901_M12"
"691",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_M18"
"692",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_M19"
"693",7,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1504901_M20"
"694",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_M21"
"695",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_M24"
"696",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_M3"
"697",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_M4"
"698",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N1"
"699",1,3,12,13,11,10,13,9,1,15,20,20,22,7,10,8,16,10,12,19,21,29,31,27,32,32,"HP1504901_N12"
"700",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_N13"
"701",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_N15"
"702",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N16"
"703",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N17"
"704",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_N18"
"705",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N19"
"706",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N2"
"707",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1504901_N21"
"708",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N22"
"709",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,13,"HP1504901_N23"
"710",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1504901_N24"
"711",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_N7"
"712",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_N8"
"713",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,13,9,9,18,17,13,19,15,"HP1504901_N9"
"714",9,7,11,4,7,8,9,8,11,3,3,4,13,12,14,10,7,13,13,14,15,18,19,13,16,24,"HP1504901_O1"
"715",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_O10"
"716",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1504901_O11"
"717",4,4,6,3,3,6,7,1,9,1,1,3,10,11,3,2,2,2,2,2,3,6,5,9,9,9,"HP1504901_O14"
"718",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_O16"
"719",1,3,12,13,11,10,13,9,1,15,19,20,7,7,10,8,26,10,10,15,16,11,29,25,28,24,"HP1504901_O17"
"720",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,18,27,28,25,27,30,32,29,34,29,"HP1504901_O18"
"721",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1504901_O20"
