"1180",9,11,9,13,6,15,12,15,18,18,18,16,13,21,19,24,18,10,11,23,13,12,11,30,14,33,10,18,24,"human1_lib2.final_cell_0612"
"1181",6,3,4,1,1,3,15,2,4,6,6,3,5,5,5,4,6,6,3,4,3,4,16,5,3,25,14,14,24,"human1_lib2.final_cell_0613"
"1182",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib2.final_cell_0614"
"1183",1,2,2,5,8,7,3,5,8,8,13,7,19,19,12,25,17,27,19,8,11,10,20,29,6,27,18,15,27,"human1_lib2.final_cell_0615"
"1184",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,16,28,29,30,23,22,22,33,9,24,34,18,"human1_lib2.final_cell_0616"
"1185",9,10,9,13,14,15,12,15,18,19,18,19,14,16,24,17,22,22,25,24,24,28,26,25,24,30,26,19,20,"human1_lib2.final_cell_0617"
"1186",9,10,9,13,14,15,12,15,18,19,18,18,14,16,24,15,23,22,25,25,25,27,28,28,26,33,29,23,23,"human1_lib2.final_cell_0618"
"1187",9,10,9,13,14,15,12,15,18,19,18,18,14,16,24,15,23,22,25,25,25,27,28,28,26,33,29,23,23,"human1_lib2.final_cell_0619"
"1188",9,10,9,13,14,15,12,15,18,19,18,18,14,16,24,15,23,22,25,25,25,27,28,28,26,33,29,23,23,"human1_lib2.final_cell_0620"
"1189",1,2,2,5,8,7,3,5,8,8,13,7,19,19,12,25,17,27,19,8,11,10,20,29,6,27,18,15,27,"human1_lib2.final_cell_0621"
"1190",9,10,9,13,14,15,12,15,18,19,18,18,14,16,24,15,23,22,25,25,25,27,28,28,26,33,29,23,23,"human1_lib2.final_cell_0622"
"1191",6,3,4,1,1,3,15,2,4,6,4,3,3,3,4,4,4,6,1,6,3,2,2,2,2,4,2,2,4,"human1_lib2.final_cell_0623"
"1192",1,2,2,5,8,7,3,5,8,8,13,7,19,19,12,25,17,27,19,8,11,10,20,29,6,27,18,15,27,"human1_lib2.final_cell_0624"
"1193",9,10,9,13,14,15,12,15,18,19,18,19,14,16,24,17,22,22,25,24,24,28,26,25,24,30,26,19,20,"human1_lib2.final_cell_0625"
"1194",9,10,9,13,14,15,12,15,18,19,18,18,14,16,24,15,17,22,25,25,25,27,28,28,26,33,29,23,23,"human1_lib2.final_cell_0626"
"1195",9,10,9,13,14,15,12,15,18,19,18,19,14,16,24,17,22,22,25,24,24,28,26,25,24,30,26,19,20,"human1_lib2.final_cell_0627"
"1196",5,5,3,3,4,1,13,4,1,1,1,1,1,2,1,2,2,2,6,2,6,22,23,17,6,35,18,6,15,"human1_lib2.final_cell_0628"
"1197",9,10,9,13,14,15,12,15,18,19,18,19,14,16,24,17,22,22,25,24,24,28,26,25,24,30,26,19,20,"human1_lib2.final_cell_0629"
"1198",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0001"
"1199",7,6,6,6,9,13,6,10,10,15,8,14,10,14,20,7,13,17,24,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0002"
"1200",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0003"
"1201",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0004"
"1202",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0005"
"1203",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0006"
"1204",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,17,28,29,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0007"
"1205",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0008"
"1206",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0009"
"1207",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0010"
"1208",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0011"
"1209",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0012"
"1210",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0013"
"1211",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0014"
"1212",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0015"
"1213",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0016"
"1214",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0017"
"1215",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0018"
"1216",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0019"
"1217",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0020"
"1218",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0021"
"1219",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0022"
"1220",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0023"
"1221",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0024"
"1222",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0025"
"1223",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0026"
"1224",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0027"
"1225",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0028"
"1226",7,6,6,6,9,13,6,10,10,15,8,14,10,14,20,7,20,17,24,22,23,23,22,22,25,9,25,34,18,"human1_lib3.final_cell_0029"
"1227",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0030"
"1228",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,17,28,29,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0031"
"1229",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0032"
"1230",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0033"
"1231",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0034"
"1232",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,27,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0035"
"1233",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0036"
"1234",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0037"
"1235",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0038"
"1236",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0039"
"1237",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0040"
"1238",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0041"
"1239",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0042"
"1240",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,17,28,29,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0043"
"1241",10,7,7,10,12,12,9,17,14,13,20,21,15,11,16,10,26,13,16,15,17,17,14,15,15,19,12,10,11,"human1_lib3.final_cell_0044"
"1242",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0045"
"1243",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0046"
"1244",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0047"
"1245",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0048"
"1246",6,3,4,1,1,3,15,2,4,5,4,2,3,3,5,4,6,6,3,6,3,2,3,5,3,4,3,4,12,"human1_lib3.final_cell_0049"
"1247",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0050"
"1248",1,2,2,5,6,7,2,8,9,8,13,15,19,13,12,15,9,25,8,8,10,10,6,7,5,5,4,6,38,"human1_lib3.final_cell_0051"
"1249",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0052"
"1250",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0053"
"1251",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0054"
"1252",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0055"
"1253",10,7,7,10,12,12,9,17,14,13,20,21,15,11,16,10,26,13,16,15,17,17,14,15,15,19,12,10,11,"human1_lib3.final_cell_0056"
"1254",3,11,8,12,6,10,10,8,8,16,18,16,14,13,12,15,23,22,22,21,11,10,7,7,6,33,18,6,37,"human1_lib3.final_cell_0057"
"1255",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0058"
"1256",1,2,2,5,6,7,2,8,8,16,17,16,11,16,22,15,19,19,21,21,21,26,24,26,22,34,28,17,28,"human1_lib3.final_cell_0059"
"1257",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0060"
"1258",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0061"
"1259",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,6,"human1_lib3.final_cell_0062"
"1260",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0063"
"1261",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0064"
"1262",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0065"
"1263",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0066"
"1264",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0067"
"1265",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0068"
"1266",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0069"
"1267",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0070"
"1268",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0071"
"1269",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0072"
"1270",10,7,7,10,12,12,9,17,14,13,20,21,15,11,16,16,23,14,25,25,25,27,28,28,26,33,29,23,24,"human1_lib3.final_cell_0073"
"1271",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0074"
"1272",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0075"
"1273",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0076"
"1274",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0077"
"1275",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0078"
"1276",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0079"
"1277",6,3,4,1,1,3,15,2,4,5,4,3,5,3,5,4,6,6,3,4,3,4,16,5,3,25,14,14,12,"human1_lib3.final_cell_0080"
"1278",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0081"
"1279",7,6,6,6,9,8,6,10,10,15,8,14,10,7,14,8,13,17,28,29,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0082"
"1280",5,5,3,3,5,2,14,3,3,4,3,12,9,16,3,9,3,3,5,21,6,27,23,17,22,35,28,17,28,"human1_lib3.final_cell_0083"
"1281",6,3,4,1,1,3,15,2,4,5,4,2,3,3,5,4,6,6,3,6,3,2,3,5,3,4,3,4,12,"human1_lib3.final_cell_0084"
"1282",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0085"
"1283",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0086"
"1284",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0087"
"1285",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0088"
"1286",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0089"
"1287",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0090"
"1288",1,2,2,5,8,7,2,5,8,8,13,5,19,22,12,22,9,27,8,9,10,10,6,6,5,5,4,6,38,"human1_lib3.final_cell_0091"
"1289",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0092"
"1290",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0093"
"1291",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0094"
"1292",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0095"
"1293",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0096"
"1294",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0097"
"1295",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0098"
"1296",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0099"
"1297",5,5,3,1,3,4,16,1,2,2,5,12,5,2,3,9,5,5,6,2,7,4,16,18,9,25,14,14,13,"human1_lib3.final_cell_0100"
"1298",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0101"
"1299",6,5,3,1,3,4,14,1,2,2,5,12,4,5,3,9,5,5,6,3,7,4,16,18,9,25,14,14,13,"human1_lib3.final_cell_0102"
"1300",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0103"
"1301",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0104"
"1302",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0105"
"1303",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0106"
"1304",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0107"
"1305",1,2,2,5,6,7,2,8,8,16,17,16,11,16,22,15,19,19,21,21,21,26,24,26,22,34,28,17,28,"human1_lib3.final_cell_0108"
"1306",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0109"
"1307",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0110"
"1308",10,7,7,10,12,12,9,17,14,13,20,21,15,11,16,16,23,14,25,25,25,27,28,28,26,33,29,23,24,"human1_lib3.final_cell_0111"
"1309",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0112"
"1310",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0113"
"1311",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0114"
"1312",10,7,7,10,12,11,8,16,13,12,19,20,16,10,17,11,24,15,17,16,18,18,18,20,16,23,19,13,17,"human1_lib3.final_cell_0115"
"1313",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,6,"human1_lib3.final_cell_0116"
"1314",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0117"
"1315",10,7,7,10,12,11,8,16,13,12,19,20,16,10,17,11,24,15,17,16,18,18,18,20,16,22,19,13,17,"human1_lib3.final_cell_0118"
"1316",1,2,2,5,6,7,2,8,8,16,17,16,11,16,22,15,19,19,21,21,21,26,24,26,22,34,18,17,28,"human1_lib3.final_cell_0119"
"1317",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0120"
"1318",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0121"
"1319",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0122"
"1320",5,5,3,3,4,1,13,4,1,1,1,1,2,2,2,2,1,1,6,2,7,7,15,18,9,24,14,14,13,"human1_lib3.final_cell_0123"
"1321",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0124"
"1322",1,2,2,5,8,7,3,8,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0125"
"1323",1,2,2,5,6,7,2,8,8,16,17,16,11,16,22,15,19,19,21,21,21,26,24,26,22,34,28,17,28,"human1_lib3.final_cell_0126"
"1324",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0127"
"1325",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0128"
"1326",6,5,3,1,3,4,16,1,2,2,5,12,4,2,3,9,5,5,6,2,7,4,16,18,9,25,14,14,13,"human1_lib3.final_cell_0129"
"1327",7,6,6,6,9,8,6,10,10,15,8,14,10,14,14,7,13,17,28,22,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0130"
"1328",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0131"
"1329",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0132"
"1330",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0133"
"1331",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0134"
"1332",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0135"
"1333",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0136"
"1334",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0137"
"1335",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0138"
"1336",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0139"
"1337",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0140"
"1338",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0141"
"1339",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0142"
"1340",7,6,6,6,9,8,6,10,10,15,8,14,10,14,20,7,20,17,24,22,23,23,22,22,25,31,25,20,21,"human1_lib3.final_cell_0143"
"1341",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0144"
"1342",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0145"
"1343",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0146"
"1344",5,5,3,3,4,1,13,4,1,1,1,1,1,1,1,1,1,1,4,1,5,6,5,8,7,6,5,30,10,"human1_lib3.final_cell_0147"
"1345",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0148"
"1346",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0149"
"1347",10,7,7,10,12,11,8,16,13,12,19,20,16,10,17,11,24,15,17,16,18,18,18,20,16,22,19,13,17,"human1_lib3.final_cell_0150"
"1348",9,10,9,13,14,15,12,15,18,18,18,19,13,15,23,17,21,21,23,23,22,25,25,23,23,29,21,16,19,"human1_lib3.final_cell_0151"
"1349",7,6,6,6,9,13,6,10,10,15,8,14,10,14,20,7,20,17,24,22,23,23,22,22,25,9,25,34,18,"human1_lib3.final_cell_0152"
"1350",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0153"
"1351",6,3,4,1,1,3,15,2,4,5,4,2,5,3,5,4,6,6,3,6,3,2,3,5,3,4,14,14,12,"human1_lib3.final_cell_0154"
"1352",8,9,11,8,11,9,7,11,12,11,14,13,7,8,15,6,16,23,26,26,28,30,31,31,31,11,34,31,5,"human1_lib3.final_cell_0155"
"1353",7,6,6,6,9,8,6,10,11,15,8,14,10,7,14,8,13,16,28,29,30,23,22,22,33,9,24,34,18,"human1_lib3.final_cell_0156"
"1354",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0157"
"1355",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0158"
"1356",1,2,2,5,8,6,3,5,9,8,13,7,20,19,11,19,8,25,7,7,9,8,6,6,4,5,4,5,38,"human1_lib3.final_cell_0159"
